GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_90	clust_91	clust_92	clust_93	clust_94	clust_95	clust_96	clust_97	clust_98	clust_99	clust_100
KY093014	1	108772	53.55422351	IncFII,rep_cluster_1418	000124__KP125893_00142,000759__NC_013950_00034	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	KY093014	0	2342	KY093014	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9653
KY120363	1	42941	44.19319531	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_013718_00041,NC_013718_00044,NC_013718_00045,NC_021079_00038	-	-	Conjugative	KY120363	0	1146	KY120363	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7915
KY120364	1	33308	41.84280053	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_021079_00038,NC_013718_00045,NC_013718_00044,NC_013718_00041	-	-	Conjugative	KY120364	0	1146	KY120364	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7947
KY120365	1	60960	42.35400262	IncI2	KY693674	MOBP	MN232180_00018	MPF_T	NC_019039_00065,NC_020270_00063,NC_019039_00052,NC_019039_00051,NC_020270_00058	-	-	Conjugative	KY120365	0	1143	KY120365	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8099
KY120366	1	59651	42.41672394	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_019039_00065,NC_020270_00063,NC_019039_00052,NC_019039_00051,NC_020270_00058	-	-	Conjugative	KY120366	0	1143	KY120366	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8141
KY126370	1	114969	53.70491176	rep_cluster_1444	000787__CP010385_00030	MOBP	CP010383_00040	-	-	MOB_unknown	NC_014385	Mobilizable	KY126370	0	5838	KY126370	1364	1496	1650	1860	2124	2472	2897	3508	4305	5498	12739
KY128483	1	68763	53.13177145	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_009131_00030,NC_011617_00041,NC_014368_00014,NC_007682_00044,NC_008612_00190,NC_022375_00024	MOBF	NZ_CP016498	Conjugative	KY128483	0	144	KY128483	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9972
KY130431	1	96549	52.74730966	IncFIC,IncFIA	AY458016,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_019094_00068,NC_010719_00097,NC_008460_00107,08-5333_00200	MOBP	AP014804	Conjugative	KY130431	0	110	KY130431	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9437
KY174331	1	63530	42.32173776	IncI2	KJ460501	MOBP	NC_022520_00030	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019115_00018	-	-	Conjugative	KY174331	0	1143	KY174331	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7790
KY174332	1	137060	51.94513352	IncFII,rep_cluster_2183,IncR	000128__CP023916,CP017721_00179,000204__CP008701_00115	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_014312_00141,NC_021502_00150	-	-	Conjugative	KY174332	0	2337	KY174332	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10639
KY200950	1	31191	53.40001924	IncL/M	JN626286	-	-	MPF_I	NC_004464_00105	-	-	Non-mobilizable	KY200950	0	1065	KY200950	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8954
KY202456	1	26496	37.26222826	rep_cluster_1172,rep_cluster_1906	000454__KY202458_00008,001341__NC_013277_00009	MOBP,MOBQ	NZ_AEOY01000096_00007,NZ_AEOZ01000236_00020	MPF_T	NZ_AEOZ01000236_00018	-	-	Conjugative	KY202456	0	1865	KY202456	1364	1467	1574	1732	1922	2182	2502	2965	3549	4369	6979
KY202457	1	25311	37.07478962	rep_cluster_1172,rep_cluster_1906	000454__KY202458_00008,001341__NC_013277_00009	MOBQ	NZ_AEOZ01000236_00020	MPF_T	NZ_AEOZ01000236_00018	-	-	Conjugative	KY202457	0	1865	KY202457	1364	1467	1574	1732	1922	2182	2502	2965	3549	4369	6980
KY202458	1	26781	37.26895934	rep_cluster_1172,rep_cluster_1906	000454__KY202458_00008,001341__NC_013277_00009	MOBP,MOBQ	NZ_AEOY01000096_00007,NZ_AEOZ01000236_00020	MPF_T	NZ_AEOZ01000236_00018	-	-	Conjugative	KY202458	0	1865	KY202458	1364	1467	1574	1732	1922	2182	2502	2965	3549	4369	6984
KY213890	1	56650	51.08737864	IncL/M	JN626286	MOBP	NC_004464_00056	MPF_I	NC_004464_00105,NC_005246_00057,NC_019063_00094,NC_019344_00078,NC_004464_00066,NC_004464_00068,NC_019154_00069,NC_005246_00069,NC_004464_00073	-	-	Conjugative	KY213890	0	1068	KY213890	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8940
KY215945	1	60678	51.20307195	IncL/M	JN626286	MOBP	NC_004464_00056	MPF_I	NC_005246_00057,NC_019063_00094,NC_019344_00078,NC_004464_00066,NC_004464_00068,NC_019154_00069,NC_005246_00069,NC_004464_00073,NC_004464_00105	-	-	Conjugative	KY215945	0	1068	KY215945	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8951
KY264168	1	35338	36.06316147	rep_cluster_185	001274__DQ198088_00024	MOBV	NC_022618_00010	-	-	-	-	Mobilizable	KY264168	0	4008	KY264168	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8308
KY270848	1	52325	36.40898232	rep_cluster_180	001222__CP008815_00027	MOBP	KY270848_00042	-	-	-	-	Mobilizable	KY270848	0	3981	KY270848	3381	3522	3678	3891	4156	4504	4929	5540	6337	7533	14781
KY270849	1	143538	54.25462247	rep_cluster_2183,rep_cluster_1418,IncU,IncQ1,IncFII	CP033468_00001,000759__NC_013950_00034,000210__KF623109_00045,000195__NC_013728_00014,000122__JQ418538	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	KY270849	0	2337	KY270849	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8606
KY270850	1	140093	54.55947121	rep_cluster_2183,IncU,rep_cluster_1418,IncQ1,IncFII	CP033468_00001,000210__KF623109_00045,000759__NC_013950_00034,000195__NC_013728_00014,000122__JQ418538	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	KY270850	0	2337	KY270850	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8608
KY270851	1	263363	46.62386136	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030,NC_005211_00207,NC_005211_00200	MOBH	NC_017484	Conjugative	KY270851	0	922	KY270851	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
KY270852	1	282423	47.37255818	IncHI2A,rep_cluster_1088,IncR	BX664015,000340__KU353730,DQ449578	MOBH	NC_012555_00231	MPF_F	NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030,NC_005211_00200,NC_005211_00207	MOBH	NC_017484	Conjugative	KY270852	0	922	KY270852	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10803
KY270853	1	234154	46.21189474	IncU	000212__CP012556_00176	MOBH	NC_018107_00109	MPF_F	NC_016980_00110,NC_018107_00216,NC_016980_00099,NC_018107_00235,NC_023911_00309,NC_016980_00240,NC_018107_00101	-	-	Conjugative	KY270853	0	2392	KY270853	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8859
KY270855	1	109708	56.60389397	-	-	MOBP	CP039372_00119	MPF_I	NC_015855_00013,NC_015855_00005,NC_015855_00139,NC_015855_00072,NC_015855_00068,NC_015855_00065,NC_015855_00064	-	-	Conjugative	KY270855	0	4424	KY270855	1364	1467	1574	1732	1922	2182	2502	3029	3826	5019	12260
KY271404	1	227989	52.21085228	IncFII,IncFIB	000124__KP125893_00142,000107__CP014778_00094	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_014312_00128,NC_022609_00081,NC_011281_00082,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	KY271404	0	814	KY271404	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
KY271405	1	133069	51.56197161	IncFIB	000107__CP014778_00094	-	-	-	-	-	-	Non-mobilizable	KY271405	0	814	KY271405	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
KY271406	1	212319	52.39521663	IncFII,IncFIB	000124__KP125893_00142,000107__CP014778_00094	MOBF	MF156708_00148	MPF_F	NC_021502_00150,NC_023905_00125,NC_019165_00034,NC_011281_00082,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_022609_00068,NC_014312_00116	-	-	Conjugative	KY271406	0	814	KY271406	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
KY271407	1	116325	51.21427036	IncFIB,IncFII	000107__CP014778_00094,000124__KP125893_00142	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_011281_00082,NC_021654_00016,NC_019165_00034,NC_023905_00125,NC_021502_00150	-	-	Conjugative	KY271407	0	812	KY271407	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
KY271413	1	54345	53.21004692	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_009131_00030,NC_011617_00041,NC_014368_00014,NC_007682_00044,NC_008612_00190,NC_022375_00024	MOBF	NZ_CP016498	Conjugative	KY271413	0	915	KY271413	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10662
KY271414	1	52848	50.66416894	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_022375_00024,NC_008612_00190,NC_007682_00044,NC_014368_00014,NC_011617_00041,NC_009131_00030	MOBF	NZ_CP015914	Conjugative	KY271414	0	916	KY271414	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10041
KY271415	1	55680	50.8279454	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_022375_00024,NC_008612_00190,NC_007682_00044,NC_014368_00014,NC_011617_00041,NC_009131_00030	MOBF	NZ_CP015914	Conjugative	KY271415	0	916	KY271415	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10476
KY288024	1	82841	52.40038145	IncFIC,IncFIA	AY458016,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_019094_00068,NC_010719_00097,NC_008460_00107,NC_019072_00073	MOBP	AP014804	Conjugative	KY288024	0	110	KY288024	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9436
KY290886	1	88586	33.2580769	rep_cluster_150,rep_cluster_185	AB206333,001274__DQ198088_00024	MOBV,MOBP	NC_022618_00010,NC_007594_00036	MPF_T	NC_007594_00029	MOBP	NC_003350	Conjugative	KY290886	0	4225	KY290886	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8308
KY296095	1	51663	59.15645626	IncU	000210__KF623109_00045	-	-	-	-	-	-	Non-mobilizable	KY296095	0	5804	KY296095	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	11416
KY296096	1	35306	56.82886761	rep_cluster_1420	000763__CP021187	MOBP	KY296096_00031	-	-	-	-	Mobilizable	KY296096	0	962	KY296096	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
KY296103	1	53771	49.05246322	IncX3	000221__NC_025130_00012	MOBP	NC_020552_00059	MPF_T	NC_017624_00009,NC_019083_00030,NC_019157_00030,NC_019157_00029,NC_023277_00163	-	-	Conjugative	KY296103	0	1087	KY296103	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
KY296104	1	39367	55.65067188	IncR,IncU	000204__CP008701_00115,000210__KF623109_00045	-	-	-	-	-	-	Non-mobilizable	KY296104	0	866	KY296104	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
KY303941	1	134579	34.06326396	rep_cluster_181	001230__NC_018223_00001	MOBP,MOBP	AP018540_00034,NC_018223_00050	MPF_T	NC_018223_00040	-	-	Conjugative	KY303941	0	3979	KY303941	653	672	695	730	774	821	871	934	1043	1175	1711
KY320277	1	311758	50.41314096	IncHI1A,IncP	JX182975,000164__NC_022344_00310	MOBP,MOBH	CP010360_00062,NC_019360_00106	MPF_F	NC_019360_00255,NC_019360_00256,NC_009981_00239,NC_019360_00278,NC_005211_00030,NC_008757_00079,NC_022344_00330,NC_022344_00326,NC_022344_00321,NC_002305_00127,NC_002305_00120	-	-	Conjugative	KY320277	0	3579	KY320277	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
KY348421	1	6757	51.19135711	rep_cluster_2150	CP040267_00002	MOBQ	NZ_AWFJ01000122_00007	-	-	MOBQ,MOBQ	NZ_CP011431,DQ318958	Mobilizable	KY348421	0	1915	KY348421	1364	1467	1574	1732	1909	2099	2308	2573	2860	3212	4742
KY349138	1	160489	65.9291291	-	-	MOBF	KY349138_00112	-	-	-	-	Mobilizable	KY349138	0	5955	KY349138	2565	2706	2862	3075	3340	3688	4113	4724	5521	6717	13965
KY352406	1	47824	47.20642355	IncP	000161__KX377410_00057	MOBP	NC_022650_00002	MPF_T	NC_023907_00079,NC_023907_00043,NC_023907_00045	-	-	Conjugative	KY352406	0	1233	KY352406	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7366
KY354306	1	110253	48.34879777	IncFIB	000100__NZ_CP016161_00012	-	-	-	-	-	-	Non-mobilizable	KY354306	0	1190	KY354306	1364	1467	1574	1732	1922	2182	2502	2965	3549	4599	11840
KY362366	1	73842	56.00742125	rep_cluster_283	001569__KY362366_00001	MOBP	NC_004632_00034	MPF_I	NC_004633_00050,NC_004632_00055,NC_004632_00056,NC_004633_00060,NC_004632_00059,NC_004632_00060,NC_004632_00061,NC_004633_00070,NC_004633_00077	-	-	Conjugative	KY362366	0	3714	KY362366	1364	1467	1574	1718	1871	2049	2246	2492	2772	3113	4607
KY362367	1	72672	53.47176354	rep_cluster_283	001571__KY362367_00001	MOBP	NC_007275_00050	MPF_T	NC_007275_00028,NC_019328_00069,NC_019328_00070,NZ_CM001987_00044	-	-	Conjugative	KY362367	0	3648	KY362367	1368	1506	1660	1870	2134	2482	2907	3518	4315	5508	12749
KY362368	1	61606	55.52381262	rep_cluster_283	001576__KY362368_00001	MOBP	NC_005205_00082	MPF_T	NC_007275_00028,NC_019328_00070,NC_007275_00041	MOBP	CP016697	Conjugative	KY362368	0	3646	KY362368	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9594
KY362371	1	63013	54.59349658	rep_cluster_283	001576__KY362368_00001	MOBP	CP007015_00034	MPF_T	NC_007275_00028,NC_019328_00069,NC_019328_00070,NZ_CM001987_00044	MOBP	AB198069	Conjugative	KY362371	0	3644	KY362371	1364	1467	1574	1728	1881	2064	2264	2520	2801	3145	4651
KY362372	1	64559	54.90326678	rep_cluster_283	001572__KY362372_00001	MOBP	NC_005205_00082	MPF_T	NC_007275_00028,NC_019328_00070,NZ_CM001987_00044	MOBP	CP016697	Conjugative	KY362372	0	3646	KY362372	1364	1467	1574	1732	1922	2182	2502	3059	3856	5049	12290
KY362373	1	71783	54.96705348	rep_cluster_283	001577__KY362373_00001	MOBP	NC_005205_00082	MPF_T	NC_007275_00028,NC_019328_00069,NC_019328_00070,NC_007275_00041	MOBP	AB079380	Conjugative	KY362373	0	3647	KY362373	1364	1467	1574	1732	1922	2182	2479	2808	3151	3563	5308
KY363996	1	63512	42.82497796	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY363996	0	1143	KY363996	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8152
KY363997	1	64266	42.94650359	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY363997	0	1143	KY363997	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8176
KY363998	1	60734	42.5050219	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY363998	0	1143	KY363998	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8161
KY389065	1	5667	35.27439562	rep_cluster_1018	000268__U32369_00002	MOBV	NC_022618_00010	-	-	-	-	Mobilizable	KY389065	0	2122	KY389065	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8566
KY399972	1	88213	53.79705939	IncU,IncFII	000210__KF623109_00045,CP000670	MOBF	CP008789_00079	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019165_00034,NC_021502_00150	-	-	Conjugative	KY399972	0	5887	KY399972	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9616
KY399974	1	109361	53.26030303	IncFIB,IncFII,rep_cluster_2272	000101__NZ_CP012345_00042,000122__JQ418538,CP042519_00001	MOBF	NC_021501_00073	MPF_F	NC_021501_00097,NC_006323_00096,NC_006323_00097,NC_009378_00101,NC_006323_00105,NC_021501_00085,NC_021501_00084,NC_021501_00083,NC_006323_00113,NC_021501_00076,NC_021501_00074	-	-	Conjugative	KY399974	0	1030	KY399974	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
KY399978	1	148456	51.79581829	IncC,rep_cluster_1254	000092__CP025470,000562__KT346360_00001	MOBH,MOBP	NC_012885_00072,NC_020123_00104	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	MOBH	JQ319772	Conjugative	KY399978	0	152	KY399978	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9602
KY401053	1	269755	46.61452058	IncFII,IncFIB,rep_cluster_1088,IncHI2A	000114__CP015527,000101__NZ_CP012345_00042,000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_005211_00207,NC_005211_00200,NC_022651_00077,NC_019002_00072,NC_019094_00090,NC_019002_00076,NC_005211_00030,NC_021845_00017,NC_005211_00012,NC_009838_00006,NC_005211_00005	MOBH	NC_004966	Conjugative	KY401053	0	920	KY401053	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10797
KY405001	1	63087	43.01678634	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_019039_00065	-	-	Conjugative	KY405001	0	1143	KY405001	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8181
KY416992	1	114916	53.60176129	IncFIA	CP022610_00144	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_014615_00033,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	-	-	Conjugative	KY416992	0	88	KY416992	1364	1467	1574	1732	1922	2182	2502	2965	3527	4076	6272
KY421937	1	236355	46.17545641	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_005211_00207,NC_005211_00200,NC_005211_00030,NC_021845_00017,NC_005211_00012,NC_009838_00006,NC_005211_00005	MOBH	NC_016979	Conjugative	KY421937	0	920	KY421937	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
KY433363	1	85368	46.37569113	-	-	-	-	-	-	MOB_unknown	NC_021817	Mobilizable	KY433363	0	718	KY433363	3157	3298	3454	3667	3932	4280	4705	5316	6113	7309	14557
KY436022	1	45676	27.87021631	rep_cluster_2176,rep_cluster_155,rep_cluster_1017	AP003089,000915__CP001784_00003,000261__GQ900456	-	-	-	-	-	-	Non-mobilizable	KY436022	0	2436	KY436022	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7341
KY436023	1	30637	30.14655482	rep_cluster_155	000915__CP001784_00003	-	-	-	-	-	-	Non-mobilizable	KY436023	0	5879	KY436023	1364	1467	1574	1732	1922	2182	2606	3217	4014	5207	12448
KY436024	1	37879	27.77792444	rep_cluster_155,rep_cluster_1017	000915__CP001784_00003,000261__GQ900456	-	-	-	-	-	-	Non-mobilizable	KY436024	0	2436	KY436024	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7340
KY436025	1	39367	27.74912998	rep_cluster_2176,rep_cluster_155,rep_cluster_1017	AP003089,000915__CP001784_00003,000261__GQ900456	-	-	-	-	-	-	Non-mobilizable	KY436025	0	2436	KY436025	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7337
KY446064	1	61922	43.17205517	IncX4	000223__CP022729_00007	MOBP	MN232180_00018	MPF_T	NC_011351_00017,NC_011351_00014,NC_011351_00013	-	-	Conjugative	KY446064	0	1154	KY446064	1364	1467	1574	1732	1922	2182	2502	3110	3907	5100	12341
KY454616	1	6141	52.17391304	rep_cluster_1195	000483__CP010949_00006	MOBP	NC_019160_00002	-	-	-	-	Mobilizable	KY454616	0	3774	KY454616	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9052
KY454639	1	164992	51.66371703	IncFIB,IncFII,IncFIA	000107__CP014778_00094,MK649828_00114,CP032169_00114	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_014312_00141,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	KY454639	0	6143	KY454639	1364	1467	1574	1732	1922	2182	2502	2965	3549	4409	7152
KY463220	1	104353	52.15087252	IncFIC,IncFIA	AY458016,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_010719_00096,08-5333_00200	MOBF	KX710094	Conjugative	KY463220	0	68	KY463220	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10772
KY463452	1	49897	46.97075977	IncP	000161__KX377410_00057	MOBP	NC_023907_00081	MPF_T	NC_023907_00045,NC_023907_00043,NC_023907_00079	-	-	Conjugative	KY463452	0	1233	KY463452	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7369
KY465818	1	45924	28.57982754	rep_cluster_936	EU366902	MOBQ	NC_013653_00017	MPF_T	NC_010279_00007,NC_013653_00035	-	-	Conjugative	KY465818	0	3895	KY465818	1364	1467	1574	1732	1922	2182	2502	2965	3549	4182	6531
KY471144	1	62174	42.55476566	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY471144	0	1143	KY471144	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8164
KY471145	1	61572	42.47547587	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063	-	-	Conjugative	KY471145	0	1143	KY471145	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8168
KY471146	1	47038	41.95969216	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_013718_00041,NC_013718_00044,NC_013718_00045,NC_021079_00038	-	-	Conjugative	KY471146	0	1146	KY471146	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7926
KY471307	1	64600	42.88235294	IncI2,IncI2	AP017614,AP002527	MOBP	MF175187_00027	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY471307	0	1143	KY471307	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7265
KY471308	1	61198	42.35759339	IncI2,IncI2	AP017614,AP002527	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY471308	0	1143	KY471308	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8130
KY471309	1	60735	42.50926155	IncI2,IncI2	AP017614,AP002527	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY471309	0	1143	KY471309	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8158
KY471310	1	61531	42.3818888	IncI2,IncI2	AP017614,AP002527	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY471310	0	1143	KY471310	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8129
KY471311	1	61584	42.39575214	IncI2,IncI2	AP017614,AP002527	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY471311	0	1143	KY471311	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8131
