GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_0.1	clust_0.09	clust_0.08	clust_0.07	clust_0.06	clust_0.05	clust_0.04	clust_0.03	clust_0.02	clust_0.01	clust_0
KY000055	1	217272	56.74224014	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_003065_00185,NC_003065_00176,NC_003065_00175,NC_010841_00162,NC_003065_00172,NC_003065_00171,NC_002147_00105,NC_011990_00129,NZ_AFSD01000008_00062	-	-	Non-mobilizable	KY000055	0	4963	KY000055	2908	3128	3340	3565	3863	4208	4641	5232	6074	7378	12007
KY000056	1	159663	56.4100637	rep_cluster_490	001856__NC_002147_00021	MOBQ,MOBP	NC_011990_00065,KY000056_00160	MPF_T	NC_011982_00166,NC_011984_00206,NC_011990_00129,NC_002147_00105,NC_010841_00159,NC_011982_00179,NC_010841_00162,NC_011982_00176,NC_002575_00190	-	-	Conjugative	KY000056	0	4961	KY000056	2907	3127	3339	3564	3861	4206	4639	5230	6072	7376	11997
KY000057	1	203533	55.9580019	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_011984_00206,NC_011990_00129,NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185	-	-	Non-mobilizable	KY000057	0	4965	KY000057	2908	3128	3340	3565	3863	4208	4641	5233	6079	7385	12025
KY000058	1	185662	56.35348106	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_011984_00206,NC_011990_00129,NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185	-	-	Non-mobilizable	KY000058	0	4964	KY000058	2908	3128	3340	3565	3863	4208	4641	5233	6079	7387	12038
KY000059	1	186866	56.31522053	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_011984_00206,NC_011990_00129,NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185	-	-	Non-mobilizable	KY000059	0	4964	KY000059	2908	3128	3340	3565	3863	4208	4641	5233	6079	7387	12033
KY000060	1	218220	56.75419302	rep_cluster_490	001856__NC_002147_00021	MOBQ,MOBP	KY000060_00155,KY000056_00160	MPF_T	NC_011984_00206,NC_011990_00129,NC_002147_00105,NC_010841_00159,NC_011982_00179,NC_010841_00162,NC_011982_00176,NC_002575_00190,NC_011982_00166	-	-	Conjugative	KY000060	0	4962	KY000060	2907	3127	3339	3564	3862	4207	4640	5231	6073	7377	11998
KY000062	1	237718	57.02050329	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_011984_00206,NC_011990_00129,NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185	-	-	Non-mobilizable	KY000062	0	4964	KY000062	2908	3128	3340	3565	3863	4208	4641	5233	6079	7388	12044
KY000063	1	177558	56.05604929	rep_cluster_490	001858__CP000630_00134	-	-	MPF_T	NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185,NC_011984_00206,NC_011990_00129	-	-	Non-mobilizable	KY000063	0	4964	KY000063	2908	3128	3340	3565	3863	4208	4641	5233	6079	7387	12039
KY000064	1	187163	56.30653495	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185,NC_011984_00206,NC_011990_00129	-	-	Non-mobilizable	KY000064	0	4964	KY000064	2908	3128	3340	3565	3863	4208	4641	5233	6079	7387	12034
KY000065	1	183209	56.23413697	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_011990_00129,NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185,NC_009621_00340	-	-	Non-mobilizable	KY000065	0	4964	KY000065	2908	3128	3340	3565	3863	4208	4641	5233	6079	7387	12037
KY000066	1	194466	56.46436909	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_010865_00170,NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185,NC_011984_00206	-	-	Non-mobilizable	KY000066	0	4964	KY000066	2908	3128	3340	3565	3863	4208	4641	5233	6079	7387	12040
KY000067	1	206579	56.20658441	rep_cluster_490	001856__NC_002147_00021	MOBQ	NC_011982_00108	MPF_T	NC_011984_00206,NC_002377_00104,NC_003065_00132,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185	-	-	Conjugative	KY000067	0	4964	KY000067	2908	3128	3340	3565	3863	4208	4641	5233	6081	7391	12047
KY000068	1	200539	56.58600073	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_011984_00206,NC_011990_00129,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185	-	-	Non-mobilizable	KY000068	0	4964	KY000068	2908	3128	3340	3565	3863	4208	4641	5233	6079	7387	12042
KY000069	1	209570	56.77387031	rep_cluster_490,rep_cluster_593	001856__NC_002147_00021,002020__CP007070_00014	-	-	MPF_T	NZ_AFSD01000008_00062,NC_011984_00206,NC_011990_00129,NC_002377_00104,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185	-	-	Non-mobilizable	KY000069	0	4964	KY000069	2908	3128	3340	3565	3863	4208	4641	5233	6079	7387	12043
KY000070	1	186980	56.34238956	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185,NC_011984_00206,NC_011990_00129	-	-	Non-mobilizable	KY000070	0	4964	KY000070	2908	3128	3340	3565	3863	4208	4641	5233	6079	7387	12036
KY000071	1	211026	56.28879854	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185,NC_011984_00206,NC_011990_00129	-	-	Non-mobilizable	KY000071	0	4964	KY000071	2908	3128	3340	3565	3863	4208	4641	5233	6079	7387	12029
KY000072	1	246934	56.90832368	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_011984_00206,NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185	-	-	Non-mobilizable	KY000072	0	4964	KY000072	2908	3128	3340	3565	3863	4208	4641	5233	6079	7389	12045
KY000073	1	201992	56.55620025	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_011984_00206,NC_011990_00129,NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185	-	-	Non-mobilizable	KY000073	0	4964	KY000073	2908	3128	3340	3565	3863	4208	4641	5233	6079	7387	12041
KY000074	1	215564	54.17463027	rep_cluster_553,rep_cluster_490	001927__CP016451_00026,001856__NC_002147_00021	MOBP,MOBQ	CP039893_00062,NC_011982_00108	MPF_T	NC_010865_00164,NC_002377_00104,NC_010929_00147,NC_002377_00157,NC_010929_00150,NC_010929_00153,NC_002377_00179,NC_010929_00214	-	-	Conjugative	KY000074	0	2117	KY000074	2900	3120	3332	3557	3854	4199	4632	5223	6065	7369	11989
KY000075	1	231210	56.2804377	rep_cluster_592	002017__CP007238_00110	MOBQ,MOBQ	CP015748_00042,NC_011982_00108	MPF_T	NC_011982_00105,NC_011982_00166,NC_002575_00190,NC_011982_00176,NC_010841_00162,NC_011982_00179,NC_010841_00159,NC_011982_00266,NC_002377_00104	-	-	Conjugative	KY000075	0	4973	KY000075	2902	3122	3334	3559	3856	4201	4634	5225	6067	7371	11992
KY007017	1	135661	50.60555355	IncFIA,IncFIC,IncFIB	000136__AP014877_00014,CP014493_00001,000095__NZ_CP014273_00094	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_010719_00096,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	CP016042	Conjugative	KY007017	0	760	KY007017	2377	2560	2729	2901	3127	3380	3668	4061	4575	5313	8045
KY012274	1	60923	42.35346257	IncI2	KY693674	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY012274	0	1143	KY012274	2459	2658	2852	3058	3334	3664	4071	4637	5443	6697	11012
KY012275	1	65216	42.25496811	IncI2	KJ460501	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019115_00018	-	-	Conjugative	KY012275	0	1143	KY012275	2459	2658	2852	3058	3334	3664	4071	4637	5442	6690	10963
KY012276	1	33287	41.8421606	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_021079_00038,NC_013718_00045,NC_013718_00044,NC_013718_00041	-	-	Conjugative	KY012276	0	1146	KY012276	2465	2665	2859	3066	3344	3679	4093	4670	5498	6782	11313
KY014464	1	156867	51.94655345	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_012885_00167,NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077	MOBH	KX356458	Conjugative	KY014464	0	153	KY014464	2422	2611	2790	2970	3218	3502	3836	4302	4948	5910	9380
KY014465	1	136475	51.97435428	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	MOBH	JQ319772	Conjugative	KY014465	0	152	KY014465	2422	2611	2790	2970	3218	3502	3836	4302	4946	5901	9356
KY014466	1	156677	52.3733541	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_012885_00167,NC_023291_00077,NC_012885_00091,NC_012885_00088,NC_016974_00085,NC_012885_00083,NC_014170_00023,NC_009140_00071	MOBH	JQ319772	Conjugative	KY014466	0	152	KY014466	2422	2611	2790	2970	3218	3502	3836	4302	4950	5932	9459
KY018597	1	2191	37.15198539	rep_cluster_1279	000593__KY018597	-	-	-	-	-	-	Non-mobilizable	KY018597	0	6145	KY018597	3815	4084	4340	4621	4962	5354	5831	6495	7425	8858	13879
KY018598	1	3007	30.62853342	rep_cluster_987	002468__KY018598	-	-	-	-	-	-	Non-mobilizable	KY018598	0	6146	KY018598	3816	4085	4341	4622	4963	5355	5832	6496	7426	8859	13880
KY019258	1	249152	46.50855703	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_005211_00207,NC_005211_00200,NC_005211_00030,NC_021845_00017,NC_005211_00012,NC_009838_00006,NC_005211_00005	MOBH	NC_004966	Conjugative	KY019258	0	920	KY019258	2429	2620	2801	2986	3237	3529	3872	4351	5028	6076	9778
KY020154	1	142876	54.35062572	IncFII,rep_cluster_2272,IncFIB	000122__JQ418538,CP042519_00001,000107__CP014778_00094	MOBF	NC_021501_00073	MPF_F	NC_021501_00097,NC_006323_00096,NC_006323_00097,NC_009378_00101,NC_006323_00105,NC_021501_00085,NC_021501_00084,NC_021501_00083,NC_006323_00113,NC_021501_00076,NC_021501_00074	-	-	Conjugative	KY020154	0	1033	KY020154	2332	2503	2661	2819	3024	3256	3516	3871	4301	4888	7082
KY041843	1	45346	46.55537423	IncX3	000221__NC_025130_00012	MOBP	NC_020552_00059	MPF_T	NC_017624_00009,NC_019083_00030,NC_019157_00030,NC_019157_00029,NC_023277_00163	-	-	Conjugative	KY041843	0	1087	KY041843	2401	2590	2767	2947	3187	3467	3793	4243	4838	5710	8883
KY051550	1	79147	53.35641275	IncFIB	000107__CP014778_00094	MOBC	NC_014725_00039	MPF_T	NC_011092_00100,NC_011092_00102,NC_011092_00103	-	-	Conjugative	KY051550	0	904	KY051550	2444	2642	2833	3027	3288	3595	3962	4485	5207	6356	10311
KY075650	1	121454	43.68896866	IncI2,rep_cluster_2244,IncFIB,IncI2	AP017614,CP033091_00053,000096__NC_019117_00097,AP002527	MOBP	CP016547_00082	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_019039_00065	-	-	Conjugative	KY075650	0	1143	KY075650	2459	2658	2852	3058	3334	3664	4071	4637	5445	6710	11148
KY075651	1	64078	42.94141515	IncI2,IncI2	AP017614,AP002527	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY075651	0	1143	KY075651	2459	2658	2852	3058	3334	3664	4071	4637	5443	6697	11037
KY075652	1	33302	41.83232238	IncX4	000224__NC_022105_00002	MOBP	KY075652_00033	MPF_T	NC_013718_00044,NC_013718_00045,NC_021079_00038	-	-	Conjugative	KY075652	0	1146	KY075652	2465	2665	2859	3066	3344	3679	4093	4670	5498	6782	11297
KY075653	1	33309	41.84154433	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_013718_00041,NC_013718_00044,NC_015054_00018,NC_021079_00038	-	-	Conjugative	KY075653	0	1146	KY075653	2465	2665	2859	3066	3344	3679	4093	4670	5498	6782	11295
KY075654	1	61908	42.40647412	IncI2,IncI2	KY693674,AP002527	MOBP	NC_022520_00030	MPF_T	NC_019039_00065	-	-	Conjugative	KY075654	0	1143	KY075654	2459	2658	2852	3058	3334	3664	4071	4637	5443	6696	10986
KY075655	1	33292	41.81485041	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_013718_00041,NC_013718_00044,NC_013718_00045,NC_021079_00038	-	-	Conjugative	KY075655	0	1146	KY075655	2465	2665	2859	3066	3344	3679	4093	4670	5498	6782	11320
KY075656	1	60694	42.47866346	IncI2,IncI2	AP017614,AP002527	MOBP	KY075656_00025	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY075656	0	1143	KY075656	2459	2658	2852	3058	3334	3664	4071	4637	5443	6697	11108
KY075657	1	62072	42.69719036	IncI2,IncI2	AP017614,AP002527	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY075657	0	1143	KY075657	2459	2658	2852	3058	3334	3664	4071	4637	5443	6697	11089
KY075658	1	62067	42.69257415	IncI2,IncI2	AP017614,AP002527	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY075658	0	1143	KY075658	2459	2658	2852	3058	3334	3664	4071	4637	5443	6697	11090
KY075659	1	241033	46.24802413	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_005211_00207,NC_005211_00200,NC_005211_00030,NC_021845_00017,NC_005211_00012,NC_009838_00006,NC_005211_00005	MOBH	NC_004966	Conjugative	KY075659	0	920	KY075659	2429	2620	2801	2986	3237	3529	3872	4351	5028	6076	9765
KY075660	1	33305	41.83155682	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_013718_00041,NC_013718_00044,NC_013718_00045,NC_021079_00038	-	-	Conjugative	KY075660	0	1146	KY075660	2465	2665	2859	3066	3344	3679	4093	4670	5498	6782	11314
KY075661	1	64857	42.784896	IncI2,IncI2	AP017614,AP002527	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	KY075661	0	1143	KY075661	2459	2658	2852	3058	3334	3664	4071	4637	5443	6697	11041
KY075662	1	62813	42.71249582	IncI2,IncI2	AP017614,AP002527	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063	-	-	Conjugative	KY075662	0	1143	KY075662	2459	2658	2852	3058	3334	3664	4071	4637	5443	6697	11038
KY086101	1	4196	25.81029552	rep_cluster_594	002021__JX668988	-	-	-	-	-	-	Non-mobilizable	KY086101	0	3499	KY086101	392	411	416	422	433	443	454	465	471	488	571
KY093013	1	134521	52.56651378	IncFII,rep_cluster_1418	000124__KP125893_00142,000759__NC_013950_00034	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	KY093013	0	2342	KY093013	2450	2648	2842	3043	3315	3639	4041	4599	5385	6612	10762
KY093014	1	108772	53.55422351	IncFII,rep_cluster_1418	000124__KP125893_00142,000759__NC_013950_00034	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	KY093014	0	2342	KY093014	2450	2648	2842	3043	3315	3639	4041	4599	5385	6612	10763
KY120363	1	42941	44.19319531	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_013718_00041,NC_013718_00044,NC_013718_00045,NC_021079_00038	-	-	Conjugative	KY120363	0	1146	KY120363	2465	2665	2859	3066	3344	3679	4093	4670	5498	6782	11332
KY120364	1	33308	41.84280053	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_021079_00038,NC_013718_00045,NC_013718_00044,NC_013718_00041	-	-	Conjugative	KY120364	0	1146	KY120364	2465	2665	2859	3066	3344	3679	4093	4670	5498	6782	11289
KY120365	1	60960	42.35400262	IncI2	KY693674	MOBP	MN232180_00018	MPF_T	NC_019039_00065,NC_020270_00063,NC_019039_00052,NC_019039_00051,NC_020270_00058	-	-	Conjugative	KY120365	0	1143	KY120365	2459	2658	2852	3058	3334	3664	4071	4637	5443	6697	10997
KY120366	1	59651	42.41672394	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_019039_00065,NC_020270_00063,NC_019039_00052,NC_019039_00051,NC_020270_00058	-	-	Conjugative	KY120366	0	1143	KY120366	2459	2658	2852	3058	3334	3664	4071	4637	5443	6697	11092
KY126370	1	114969	53.70491176	rep_cluster_1444	000787__CP010385_00030	MOBP	CP010383_00040	-	-	MOB_unknown	NC_014385	Mobilizable	KY126370	0	5838	KY126370	2277	2440	2590	2741	2934	3152	3394	3728	4132	4688	6818
KY128483	1	68763	53.13177145	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_009131_00030,NC_011617_00041,NC_014368_00014,NC_007682_00044,NC_008612_00190,NC_022375_00024	MOBF	NZ_CP016498	Conjugative	KY128483	0	144	KY128483	2411	2600	2779	2959	3202	3483	3811	4262	4877	5774	9022
KY130431	1	96549	52.74730966	IncFIC,IncFIA	AY458016,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_019094_00068,NC_010719_00097,NC_008460_00107,08-5333_00200	MOBP	AP014804	Conjugative	KY130431	0	110	KY130431	2377	2560	2729	2903	3139	3406	3707	4131	4696	5513	8459
KY174331	1	63530	42.32173776	IncI2	KJ460501	MOBP	NC_022520_00030	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019115_00018	-	-	Conjugative	KY174331	0	1143	KY174331	2459	2658	2852	3058	3334	3664	4071	4637	5442	6690	10970
KY174332	1	137060	51.94513352	IncFII,rep_cluster_2183,IncR	000128__CP023916,CP017721_00179,000204__CP008701_00115	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_014312_00141,NC_021502_00150	-	-	Conjugative	KY174332	0	2337	KY174332	2450	2648	2842	3043	3315	3639	4041	4595	5374	6588	10715
KY200950	1	31191	53.40001924	IncL/M	JN626286	-	-	MPF_I	NC_004464_00105	-	-	Non-mobilizable	KY200950	0	1065	KY200950	2456	2655	2849	3055	3331	3660	4065	4627	5421	6651	10820
KY202456	1	26496	37.26222826	rep_cluster_1172,rep_cluster_1906	000454__KY202458_00008,001341__NC_013277_00009	MOBP,MOBQ	NZ_AEOY01000096_00007,NZ_AEOZ01000236_00020	MPF_T	NZ_AEOZ01000236_00018	-	-	Conjugative	KY202456	0	1865	KY202456	2014	2150	2281	2404	2564	2740	2925	3169	3433	3795	5452
KY202457	1	25311	37.07478962	rep_cluster_1172,rep_cluster_1906	000454__KY202458_00008,001341__NC_013277_00009	MOBQ	NZ_AEOZ01000236_00020	MPF_T	NZ_AEOZ01000236_00018	-	-	Conjugative	KY202457	0	1865	KY202457	2014	2150	2281	2404	2564	2740	2925	3169	3433	3795	5454
KY202458	1	26781	37.26895934	rep_cluster_1172,rep_cluster_1906	000454__KY202458_00008,001341__NC_013277_00009	MOBP,MOBQ	NZ_AEOY01000096_00007,NZ_AEOZ01000236_00020	MPF_T	NZ_AEOZ01000236_00018	-	-	Conjugative	KY202458	0	1865	KY202458	2014	2150	2281	2404	2564	2740	2925	3169	3433	3795	5453
KY213890	1	56650	51.08737864	IncL/M	JN626286	MOBP	NC_004464_00056	MPF_I	NC_004464_00105,NC_005246_00057,NC_019063_00094,NC_019344_00078,NC_004464_00066,NC_004464_00068,NC_019154_00069,NC_005246_00069,NC_004464_00073	-	-	Conjugative	KY213890	0	1068	KY213890	2456	2655	2849	3055	3331	3661	4067	4633	5435	6680	10944
KY215945	1	60678	51.20307195	IncL/M	JN626286	MOBP	NC_004464_00056	MPF_I	NC_005246_00057,NC_019063_00094,NC_019344_00078,NC_004464_00066,NC_004464_00068,NC_019154_00069,NC_005246_00069,NC_004464_00073,NC_004464_00105	-	-	Conjugative	KY215945	0	1068	KY215945	2456	2655	2849	3055	3331	3661	4067	4633	5435	6680	10924
KY264168	1	35338	36.06316147	rep_cluster_185	001274__DQ198088_00024	MOBV	NC_022618_00010	-	-	-	-	Mobilizable	KY264168	0	4008	KY264168	4169	4486	4809	5159	5577	6076	6669	7438	8474	9997	15307
KY270848	1	52325	36.40898232	rep_cluster_180	001222__CP008815_00027	MOBP	KY270848_00042	-	-	-	-	Mobilizable	KY270848	0	3981	KY270848	4180	4498	4821	5173	5595	6097	6694	7469	8511	10047	15382
KY270849	1	143538	54.25462247	rep_cluster_2183,rep_cluster_1418,IncU,IncQ1,IncFII	CP033468_00001,000759__NC_013950_00034,000210__KF623109_00045,000195__NC_013728_00014,000122__JQ418538	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	KY270849	0	2337	KY270849	2450	2648	2842	3043	3315	3639	4041	4595	5375	6591	10720
KY270850	1	140093	54.55947121	rep_cluster_2183,IncU,rep_cluster_1418,IncQ1,IncFII	CP033468_00001,000210__KF623109_00045,000759__NC_013950_00034,000195__NC_013728_00014,000122__JQ418538	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	KY270850	0	2337	KY270850	2450	2648	2842	3043	3315	3639	4041	4595	5375	6591	10721
KY270851	1	263363	46.62386136	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030,NC_005211_00207,NC_005211_00200	MOBH	NC_017484	Conjugative	KY270851	0	922	KY270851	2429	2620	2801	2986	3237	3529	3872	4352	5034	6092	9834
KY270852	1	282423	47.37255818	IncHI2A,rep_cluster_1088,IncR	BX664015,000340__KU353730,DQ449578	MOBH	NC_012555_00231	MPF_F	NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030,NC_005211_00200,NC_005211_00207	MOBH	NC_017484	Conjugative	KY270852	0	922	KY270852	2429	2620	2801	2986	3237	3529	3872	4352	5034	6102	9853
KY270853	1	234154	46.21189474	IncU	000212__CP012556_00176	MOBH	NC_018107_00109	MPF_F	NC_016980_00110,NC_018107_00216,NC_016980_00099,NC_018107_00235,NC_023911_00309,NC_016980_00240,NC_018107_00101	-	-	Conjugative	KY270853	0	2392	KY270853	2424	2613	2792	2974	3222	3506	3844	4313	4967	5956	9494
KY270855	1	109708	56.60389397	-	-	MOBP	CP039372_00119	MPF_I	NC_015855_00013,NC_015855_00005,NC_015855_00139,NC_015855_00072,NC_015855_00068,NC_015855_00065,NC_015855_00064	-	-	Conjugative	KY270855	0	4424	KY270855	1901	2030	2149	2264	2408	2566	2736	2966	3218	3562	5168
KY271404	1	227989	52.21085228	IncFII,IncFIB	000124__KP125893_00142,000107__CP014778_00094	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_014312_00128,NC_022609_00081,NC_011281_00082,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	KY271404	0	814	KY271404	2450	2648	2841	3038	3304	3621	4006	4543	5291	6459	10460
