GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_0.1	clust_0.09	clust_0.08	clust_0.07	clust_0.06	clust_0.05	clust_0.04	clust_0.03	clust_0.02	clust_0.01	clust_0
LC215275	1	2584	37.26780186	rep_cluster_1893	001328__LC215275	-	-	-	-	-	-	Non-mobilizable	LC215275	0	8826	LC215275	5879	6176	6537	6949	7423	7970	8642	9465	10518	12070	17707
LC225353	1	150115	51.37328048	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167,NC_008612_00190	MOBH	JQ319772	Conjugative	LC225353	0	152	LC225353	4791	5076	5416	5807	6247	6759	7379	8123	9066	10421	15468
LC229233	1	7038	31.01733447	-	-	-	-	-	-	-	-	Non-mobilizable	LC229233	0	4925	LC229233	2723	2845	2954	3078	3204	3346	3542	3757	4019	4386	5834
LC316979	1	30643	31.00218647	rep_cluster_796	002270__LC316981	MOBQ	NC_001949_00004	-	-	-	-	Mobilizable	LC316979	0	2092	LC316979	4444	4698	4991	5320	5669	6071	6581	7175	7875	8894	12637
LC316980	1	31839	30.97459091	rep_cluster_796	002271__LC316980	MOBQ	NC_001949_00004	-	-	-	-	Mobilizable	LC316980	0	2092	LC316980	4444	4698	4991	5320	5669	6071	6581	7175	7875	8894	12639
LC316981	1	30639	31.0094977	rep_cluster_796	002270__LC316981	MOBQ	NC_001949_00004	-	-	-	-	Mobilizable	LC316981	0	2092	LC316981	4444	4698	4991	5320	5669	6071	6581	7175	7875	8894	12638
LC317093	1	4443	63.51564258	-	-	-	-	-	-	-	-	Non-mobilizable	LC317093	0	8827	LC317093	5880	6177	6538	6950	7424	7971	8643	9466	10519	12071	17708
LC331662	1	5421	62.33167312	rep_cluster_1626	001016__AP008933_00001	-	-	-	-	-	-	Non-mobilizable	LC331662	0	5400	LC331662	2371	2482	2580	2688	2794	2920	3088	3281	3520	3857	5199
LC331663	1	5444	59.42321822	-	-	-	-	-	-	-	-	Non-mobilizable	LC331663	0	8828	LC331663	5881	6178	6539	6951	7425	7972	8644	9467	10520	12072	17709
LC338066	1	98508	49.43151825	IncFII,IncR	CP019890_00139,AP019631_00018	-	-	MPF_F	NC_009425_00105,NC_014107_00126	-	-	Non-mobilizable	LC338066	0	969	LC338066	4768	5049	5384	5768	6202	6705	7313	8040	8957	10269	15227
LC383633	1	32573	28.71396555	rep_cluster_2176,rep_cluster_2100,rep_cluster_1733	AP003089,AP003139,CP000737	-	-	-	-	MOBV	JQ004409	Mobilizable	LC383633	0	564	LC383633	4374	4622	4909	5232	5576	5965	6467	7054	7738	8729	12378
LC438464	1	4087	49.86542696	rep_cluster_1778	001201__CP010878_00001	MOBQ	NC_011411_00002	-	-	MOBQ,MOBQ	NC_010672,NC_016036	Mobilizable	LC438464	0	1924	LC438464	4505	4759	5054	5388	5745	6158	6675	7287	8004	9041	12860
LC438465	1	6646	48.51038218	rep_cluster_2350	CP035723_00002	MOBP	NC_019076_00002	-	-	MOBP	MF083142	Mobilizable	LC438465	0	1589	LC438465	4521	4777	5073	5407	5770	6186	6706	7325	8051	9102	13011
LC467982	1	108745	47.35849924	IncFII,IncFII	000113__CP022035,000129__CP018340	-	-	-	-	-	-	Non-mobilizable	LC467982	0	6132	LC467982	1838	1913	1978	2059	2133	2209	2317	2442	2614	2855	3931
LC473083	1	31440	64.86959288	-	-	MOBP	LC473083_00013	-	-	-	-	Mobilizable	LC473083	0	3067	LC473083	3916	4117	4338	4589	4856	5147	5523	5950	6433	7104	9580
LC477294	1	33309	41.83854214	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_013718_00041,NC_013718_00044,NC_013718_00045,NC_021079_00038	-	-	Conjugative	LC477294	0	1146	LC477294	4723	4999	5328	5703	6114	6596	7174	7864	8718	9943	14554
LC479085	1	33309	41.84754871	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_013718_00041,NC_013718_00044,NC_013718_00045,NC_021079_00038	-	-	Conjugative	LC479085	0	1146	LC479085	4723	4999	5328	5703	6114	6596	7174	7864	8718	9943	14562
LC480203	1	109169	50.64899376	IncI-gamma/K1	CP001118	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	LC480203	0	11	LC480203	835	864	893	922	949	977	1013	1060	1131	1242	1709
LC483156	1	41022	38.30627468	-	-	MOBQ	NC_020818_00001	MPF_T	NC_019268_00038,NC_019268_00037,NC_019268_00036,NC_019268_00030,NC_019268_00026	MOBQ	NC_019342	Conjugative	LC483156	0	2405	LC483156	4275	4508	4772	5076	5388	5741	6197	6728	7345	8244	11579
LC483178	1	93836	51.94701394	IncFIB,IncQ1,IncFIA,IncFIA	000095__NZ_CP014273_00094,000195__NC_013728_00014,000136__AP014877_00014,000094__NZ_CP015070_00117	MOBF	NC_011980_00044	-	-	-	-	Mobilizable	LC483178	0	764	LC483178	3996	4203	4438	4699	4978	5286	5690	6147	6652	7361	10027
LC483179	1	51453	46.37630459	rep_cluster_1195,IncX3	000483__CP010949_00006,000221__NC_025130_00012	MOBP	NC_020552_00059	MPF_T	NC_017624_00009,NC_019083_00030,NC_019157_00030,NC_019157_00029,NC_023277_00163	-	-	Conjugative	LC483179	0	1087	LC483179	1531	1593	1644	1715	1773	1837	1920	2019	2164	2370	3252
LC484363	1	124394	48.65749152	IncFIC,rep_cluster_2244,IncFIB	AY458016,CP033091_00053,000095__NZ_CP014273_00094	MOBF	AP018568_00098	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_008460_00107,08-5333_00200	MOBF	KP987215	Conjugative	LC484363	0	758	LC484363	2876	3007	3125	3258	3404	3562	3779	4014	4300	4702	6254
LC485173	1	84497	49.65383386	IncI-gamma/K1	KT186369	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	JN253636	Conjugative	LC485173	0	8	LC485173	835	864	893	922	949	977	1013	1056	1120	1219	1638
LC492469	1	149768	52.12996101	IncFIA,IncFIC,IncFIA,IncFIB	000094__NZ_CP015070_00117,AP001918,CP042629_00001,000096__NC_019117_00097	-	-	MPF_F	NC_022651_00077,NZ_CM001154_00091,NC_017639_00094,NC_013437_00116,NC_007675_00027	-	-	Non-mobilizable	LC492469	0	761	LC492469	3995	4202	4437	4697	4976	5283	5684	6137	6639	7339	9969
LC495616	1	143316	34.77420525	rep_cluster_2351	LC495616_00175	-	-	-	-	MOBV	NC_010716	Mobilizable	LC495616	0	5918	LC495616	2003	2089	2163	2249	2333	2420	2542	2680	2864	3135	4275
LC499744	1	68368	35.20360403	rep_cluster_980	002463__CP002494_00007	MOBV,MOBT,MOBP	NC_022618_00010,CP040905_00050,NC_013533_00032	-	-	-	-	Mobilizable	LC499744	0	4540	LC499744	2986	3121	3249	3391	3547	3712	3938	4193	4502	4948	6641
LC506716	1	88608	52.67583062	IncFIC,IncFIA	AY458016,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_019094_00068,NC_010719_00097,NC_008460_00107,08-5333_00200	MOBP	AP014804	Conjugative	LC506716	0	110	LC506716	4892	5188	5546	5950	6415	6950	7609	8414	9443	10964	16543
LC506717	1	99015	52.67888704	IncFIC,IncFIA	AY458016,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_019094_00068,NC_010719_00097,NC_008460_00107,08-5333_00200	MOBP	AP014804	Conjugative	LC506717	0	110	LC506717	4892	5188	5546	5950	6415	6950	7609	8414	9443	10964	16542
LC506719	1	87681	52.51308721	IncFIC,IncFIA	AY458016,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_019094_00068,NC_010719_00097,NC_008460_00107,08-5333_00200	MOBP	AP014804	Conjugative	LC506719	0	110	LC506719	4892	5188	5546	5950	6415	6950	7609	8414	9443	10963	16533
LC507075	1	204791	47.41761113	IncC,Col3M,rep_cluster_1220	000092__CP025470,JX514065,000517__CP008919_00003	MOBH	NC_022589_00035	MPF_F	NC_022589_00031,NC_012885_00167	MOBH	KX356458	Conjugative	LC507075	0	929	LC507075	4788	5072	5411	5800	6240	6750	7367	8110	9045	10388	15405
LK021334	1	7496	33.19103522	-	-	-	-	-	-	-	-	Non-mobilizable	LK021334	0	1384	LK021334	4667	4939	5263	5629	6027	6493	7049	7703	8474	9586	13980
LK031773	1	89524	40.83150887	rep_cluster_1624	001014__LK031773_00061	-	-	-	-	-	-	Non-mobilizable	LK031773	0	8829	LK031773	5882	6179	6540	6952	7426	7973	8645	9468	10521	12073	17710
LK056645	1	109112	68.40127575	rep_cluster_635	002086__LK056645_00077	MOBP	NC_004954_00022	-	-	-	-	Mobilizable	LK056645	0	6128	LK056645	1840	1915	1980	2061	2135	2211	2320	2446	2619	2860	3936
LK391770	1	94893	52.73940122	rep_cluster_1418,IncFII	000759__NC_013950_00034,CP000966	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_023905_00125,NC_019165_00034,NC_021654_00016,NC_011281_00082,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	LK391770	0	2339	LK391770	4303	4540	4810	5118	5439	5802	6279	6830	7474	8418	11874
LM651913	1	3369	36.47966756	Inc11	000037__LM651913_00001	MOBV	NC_019353_00003	-	-	-	-	Mobilizable	LM651913	0	3363	LM651913	3720	3909	4110	4339	4587	4853	5202	5601	6053	6684	8952
LN554848	1	91951	38.33128514	-	-	-	-	-	-	-	-	Non-mobilizable	LN554848	0	6126	LN554848	1842	1917	1982	2063	2137	2213	2322	2448	2621	2862	3938
LN554849	1	15266	36.22428927	-	-	-	-	-	-	-	-	Non-mobilizable	LN554849	0	5045	LN554849	2643	2765	2871	2990	3112	3251	3440	3646	3900	4257	5664
LN554850	1	7177	34.86136269	rep_cluster_1192	000480__LN554850_00001	-	-	-	-	-	-	Non-mobilizable	LN554850	0	5046	LN554850	2645	2767	2873	2992	3114	3253	3442	3648	3902	4259	5666
LN554851	1	2069	37.45770904	-	-	-	-	-	-	-	-	Non-mobilizable	LN554851	0	8830	LN554851	5883	6180	6541	6953	7427	7974	8646	9469	10522	12074	17711
LN554853	1	4059	31.21458487	-	-	-	-	-	-	-	-	Non-mobilizable	LN554853	0	8831	LN554853	5884	6181	6542	6954	7428	7975	8647	9470	10523	12075	17712
LN554854	1	3856	36.35892116	-	-	-	-	-	-	-	-	Non-mobilizable	LN554854	0	8832	LN554854	5885	6182	6543	6955	7429	7976	8648	9471	10524	12076	17713
LN555524	1	6415	29.30631333	-	-	-	-	-	-	-	-	Non-mobilizable	LN555524	0	8833	LN555524	5886	6183	6544	6956	7430	7977	8649	9472	10525	12077	17714
LN606601	1	80028	55.27440396	rep_cluster_1336	000654__AP012161_00001	MOBF	NC_016021_00051	MPF_T	NC_016021_00017,NC_016021_00014,NC_016021_00013,NC_016021_00011,NC_016021_00008	-	-	Conjugative	LN606601	0	4380	LN606601	3099	3242	3380	3530	3696	3872	4114	4379	4695	5150	6863
LN609303	1	161207	55.72586798	-	-	MOBP	NC_013210_00118	-	-	-	-	Mobilizable	LN609303	0	6123	LN609303	1845	1921	1986	2067	2141	2217	2326	2452	2625	2866	3942
LN609304	1	17845	53.5444102	rep_cluster_759	002236__JQ418524_00004	-	-	-	-	-	-	Non-mobilizable	LN609304	0	6120	LN609304	1847	1924	1989	2070	2144	2220	2329	2455	2628	2869	3945
LN610760	1	54036	51.80250204	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_022375_00024,NC_008612_00190,NC_007682_00044,NC_014368_00014,NC_011617_00041,NC_009131_00030	MOBF	NZ_CP015914	Conjugative	LN610760	0	916	LN610760	4794	5079	5419	5812	6254	6768	7393	8151	9117	10531	15746
LN614828	1	238761	39.06039931	-	-	MOBF	NC_014544_00030	MPF_F	NC_006365_00037,NC_014544_00028,NC_014544_00027,NZ_CM001372_00026,NC_014544_00023,NC_014544_00022,NZ_CM001372_00023,NC_014544_00019,NC_006365_00025,NZ_CM001372_00018,NZ_CM001372_00017	-	-	Conjugative	LN614828	0	6118	LN614828	1850	1928	1993	2074	2148	2224	2333	2459	2632	2873	3952
LN614829	1	14566	35.47301936	rep_cluster_113	000408__LN614829_00012	-	-	-	-	-	-	Non-mobilizable	LN614829	0	8834	LN614829	5887	6184	6545	6957	7431	7978	8650	9473	10526	12078	17715
LN623683	1	62139	42.07502535	IncI2	KJ460501	MOBP	NC_022520_00030	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019115_00018	-	-	Conjugative	LN623683	0	1143	LN623683	11	11	11	12	12	13	14	16	20	29	46
LN624486	1	73047	51.16021192	IncFII,IncFIA	LS992172_00069,MK878891_00042	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_019037_00027,NC_019094_00068,NC_010719_00097,NC_010719_00096,08-5333_00200	MOBF	CP019842	Conjugative	LN624486	0	110	LN624486	4892	5188	5546	5950	6413	6946	7601	8399	9414	10910	16412
LN679999	1	103770	25.03421027	rep_cluster_466	001815__LN679999_00011	MOBP	LN679999_00045	-	-	-	-	Mobilizable	LN679999	0	5934	LN679999	1996	2082	2154	2239	2321	2406	2526	2662	2845	3115	4254
LN680000	1	37131	26.04562226	rep_cluster_657	002111__LN680000_00001	-	-	-	-	-	-	Non-mobilizable	LN680000	0	6114	LN680000	1851	1930	1995	2076	2150	2226	2335	2461	2634	2875	3954
LN681228	1	154559	45.93973822	IncC	LN681228_00157	-	-	MPF_F	NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_014170_00034,NC_023291_00077	-	-	Non-mobilizable	LN681228	0	150	LN681228	4790	5075	5414	5804	6244	6755	7373	8117	9053	10399	15418
LN681229	1	16923	41.46427938	-	-	-	-	-	-	-	-	Non-mobilizable	LN681229	0	6112	LN681229	1853	1932	1997	2078	2152	2228	2337	2463	2636	2877	3956
LN681230	1	103917	48.41460011	-	-	MOBP	CP032236_00057	-	-	-	-	Mobilizable	LN681230	0	6109	LN681230	1854	1933	1998	2079	2153	2229	2338	2464	2638	2879	3958
LN681232	1	117338	24.84702313	rep_cluster_466	001815__LN679999_00011	MOBP	LN679999_00045	-	-	-	-	Mobilizable	LN681232	0	5934	LN681232	1996	2082	2154	2239	2321	2406	2526	2662	2845	3116	4255
LN681235	1	106013	25.33557205	rep_cluster_466	001815__LN679999_00011	MOBP	LN679999_00045	-	-	-	-	Mobilizable	LN681235	0	5933	LN681235	1996	2082	2154	2239	2321	2407	2527	2664	2847	3118	4257
LN713926	1	307330	53.76923828	-	-	-	-	-	-	-	-	Non-mobilizable	LN713926	0	6108	LN713926	1857	1937	2002	2083	2157	2233	2342	2468	2642	2883	3962
LN713927	1	157450	52.16386154	-	-	MOBH	CP017887_00113	-	-	-	-	Mobilizable	LN713927	0	5742	LN713927	2130	2226	2304	2402	2495	2599	2739	2911	3128	3447	4717
LN735558	1	124492	50.32050252	IncI-gamma/K1	MF344575	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	LN735558	0	13	LN735558	835	864	893	922	949	977	1009	1046	1092	1163	1524
LN735559	1	123252	50.23772434	IncI-gamma/K1	MF344575	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	LN735559	0	13	LN735559	835	864	893	922	949	977	1009	1046	1092	1163	1526
LN735560	1	114911	49.82551714	IncI-gamma/K1	MF344575	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	LN735560	0	13	LN735560	835	864	893	922	949	977	1009	1046	1092	1163	1521
LN735561	1	125315	50.29086702	IncI-gamma/K1	MF344575	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	LN735561	0	13	LN735561	835	864	893	922	949	977	1009	1046	1092	1163	1525
LN735562	1	25081	58.02400223	rep_cluster_783	002261__LN735562_00001	-	-	-	-	-	-	Non-mobilizable	LN735562	0	6106	LN735562	1859	1939	2004	2085	2159	2235	2344	2470	2644	2885	3964
LN774770	1	55671	32.46214367	Inc18	000087__LN774770_00013	MOBQ	LN774770_00029	MPF_T	NC_013514_00028,NC_014475_00046	-	-	Conjugative	LN774770	0	3509	LN774770	3621	3805	4000	4220	4457	4711	5050	5439	5882	6500	8741
LN774771	1	53257	35.33244456	rep_cluster_2011	001446__LN774771_00005	-	-	-	-	-	-	Non-mobilizable	LN774771	0	2612	LN774771	4149	4372	4624	4910	5210	5549	5994	6505	7086	7927	10987
LN794247	1	128925	53.79561761	IncFII,IncFIB,IncQ1	000114__CP015527,000101__NZ_CP012345_00042,000195__NC_013728_00014	MOBF	NC_007208_00043	MPF_F	NC_022651_00077,NC_019002_00072,NC_019094_00090,NC_019112_00063,NC_013437_00116,NC_017054_00095,NC_017054_00096,NC_017054_00098,NC_017054_00100,NC_014615_00033,NC_003277_00107,NZ_CM001063_00039	-	-	Conjugative	LN794247	0	19	LN794247	4755	5035	5365	5745	6168	6659	7255	7970	8864	10141	14980
LN794248	1	300375	46.55547233	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00200,NC_005211_00207,NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030	MOBH	NC_017484	Conjugative	LN794248	0	922	LN794248	4005	4215	4452	4715	4998	5313	5722	6192	6726	7502	10380
LN809998	1	41240	58.92822502	-	-	-	-	-	-	-	-	Non-mobilizable	LN809998	0	5525	LN809998	2276	2379	2472	2577	2678	2800	2962	3148	3384	3715	5036
LN811400	1	45729	61.6807715	-	-	MOBP	NC_022539_00043	MPF_T	NC_022539_00042	-	-	Conjugative	LN811400	0	6103	LN811400	1861	1941	2007	2088	2162	2239	2350	2478	2654	2898	3995
LN824135	1	118323	52.46063741	rep_cluster_1418,IncFII	000759__NC_013950_00034,000118__KJ958926_00047	MOBP	NC_021198_00256	MPF_I	NC_021198_00249,NC_021198_00230,NC_021198_00234,NC_021198_00235,NC_021198_00236,NC_021198_00238,NC_021198_00239,NC_021198_00240,NC_021198_00243	-	-	Conjugative	LN824135	0	5882	LN824135	2027	2115	2189	2277	2362	2454	2578	2723	2914	3191	4349
LN824137	1	4715	41.1028632	rep_cluster_2350	CP035723_00002	-	-	-	-	MOB_unknown,MOBP	NC_019986,AP017298	Mobilizable	LN824137	0	295	LN824137	4634	4904	5224	5587	5981	6440	6987	7632	8394	9497	13799
LN828719	1	3779	34.05662874	-	-	-	-	-	-	-	-	Non-mobilizable	LN828719	0	8835	LN828719	5888	6185	6546	6958	7432	7979	8651	9474	10527	12079	17716
LN830952	1	298984	46.77139914	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030,NC_005211_00200,NC_005211_00207	MOBH	NC_017484	Conjugative	LN830952	0	922	LN830952	4005	4215	4452	4715	4998	5313	5722	6192	6726	7502	10377
LN831028	1	11934	24.49304508	-	-	-	-	-	-	-	-	Non-mobilizable	LN831028	0	5353	LN831028	2411	2524	2622	2731	2841	2968	3143	3338	3581	3923	5292
LN831037	1	6578	30.10033445	-	-	-	-	-	-	-	-	Non-mobilizable	LN831037	0	2591	LN831037	4176	4401	4655	4945	5247	5588	6036	6550	7139	7985	11112
LN831038	1	5141	30.98618946	-	-	MOBV	NC_010262_00002	-	-	-	-	Mobilizable	LN831038	0	2217	LN831038	4351	4597	4882	5202	5543	5926	6425	7005	7685	8664	12235
LN831184	1	354308	44.36140307	rep_cluster_2294,IncC	LN831184_00005,002446__KU356480_00111	MOBH	KU356480_00049	-	-	-	-	Mobilizable	LN831184	0	893	LN831184	4106	4324	4573	4852	5148	5479	5915	6412	6977	7796	10806
LN831185	1	167382	51.6202459	rep_cluster_1254,IncC	000562__KT346360_00001,000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	MOBH	AB040037	Conjugative	LN831185	0	930	LN831185	4791	5076	5416	5807	6247	6759	7381	8128	9076	10443	15531
LN831788	1	86370	69.15479912	-	-	-	-	-	-	-	-	Non-mobilizable	LN831788	0	6097	LN831788	1863	1944	2010	2091	2165	2242	2353	2481	2657	2901	3998
LN832560	1	185256	68.78049834	rep_cluster_969,rep_cluster_560	002453__CP020445,001962__CP006651_00002	-	-	-	-	-	-	Non-mobilizable	LN832560	0	2740	LN832560	4066	4282	4524	4798	5088	5412	5835	6320	6873	7678	10637
LN832561	1	4158	68.44636845	-	-	MOBQ	LN832561_00002	-	-	-	-	Mobilizable	LN832561	0	5998	LN832561	1942	2026	2095	2179	2255	2335	2451	2583	2763	3026	4146
LN833191	1	37388	39.30138012	rep_cluster_478	001834__NC_002118_00003	-	-	-	-	-	-	Non-mobilizable	LN833191	0	2095	LN833191	4443	4697	4990	5319	5668	6070	6580	7174	7873	8891	12627
LN833432	1	84623	44.80814908	rep_cluster_1218	000512__CP014652_00146	-	-	-	-	-	-	Non-mobilizable	LN833432	0	6087	LN833432	1868	1949	2015	2096	2170	2247	2359	2487	2663	2909	4008
LN835295	1	89692	31.70405387	rep_cluster_1519	000862__LN835295	MOBM,MOBT	CP025502_00008,LN835295_00085	-	-	-	-	Mobilizable	LN835295	0	3450	LN835295	3668	3857	4056	4284	4527	4789	5137	5534	5985	6612	8870
LN846931	1	97275	34.49601645	-	-	-	-	-	-	-	-	Non-mobilizable	LN846931	0	3110	LN846931	3884	4084	4304	4553	4817	5106	5480	5907	6388	7059	9530
LN846932	1	58851	31.46760463	-	-	MOBQ	LN846932_00069	-	-	-	-	Mobilizable	LN846932	0	6084	LN846932	1872	1954	2022	2104	2179	2257	2370	2499	2675	2921	4020
LN846933	1	11970	36.67502089	rep_cluster_342	001657__JQ821355_00001	MOBP	NC_017483_00041	-	-	-	-	Mobilizable	LN846933	0	3669	LN846933	3540	3717	3906	4111	4340	4581	4907	5282	5714	6315	8510
LN850163	1	167198	51.33913085	IncFIA,IncFIC,IncFIA,IncFIA,IncFIB	CP042629_00001,AP001918,000094__NZ_CP015070_00117,000136__AP014877_00014,000095__NZ_CP014273_00094	MOBF	NC_017627_00068	MPF_F	NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_010719_00096,08-5333_00200	MOBF	FN868248	Conjugative	LN850163	0	69	LN850163	4893	5189	5547	5952	6418	6954	7614	8420	9454	10983	16585
LN854558	1	90748	48.56415568	rep_cluster_1971	AP019532_00001	MOBP	NC_007182_00084	MPF_F	NC_007182_00093,NC_007182_00013,NC_007182_00015,NC_007182_00022,NC_007182_00024,NC_007182_00025	-	-	Conjugative	LN854558	0	5516	LN854558	2279	2382	2475	2580	2681	2803	2965	3151	3387	3718	5040
LN854559	1	38395	44.02135695	rep_cluster_1456	000797__AP008234	MOBP	LN854559_00026	-	-	-	-	Mobilizable	LN854559	0	5514	LN854559	2283	2386	2480	2585	2686	2808	2970	3156	3392	3724	5049
LN854560	1	10641	47.80565736	rep_cluster_1938	001379__AP008235	-	-	-	-	-	-	Non-mobilizable	LN854560	0	5515	LN854560	2284	2387	2481	2586	2687	2809	2971	3157	3393	3725	5052
LN864819	1	84252	53.17143807	IncL/M	JN626286	MOBP	NC_004464_00056	MPF_I	NC_005246_00057,NC_019063_00094,NC_019344_00078,NC_004464_00066,NC_004464_00068,NC_019154_00069,NC_005246_00069,NC_004464_00073,NC_004464_00105	-	-	Conjugative	LN864819	0	1068	LN864819	4734	5012	5341	5717	6136	6625	7217	7925	8810	10075	14867
LN864820	1	49151	51.42519989	IncL/M	JN626286	-	-	MPF_I	NC_019063_00094,NC_019344_00078,NC_004464_00066,NC_004464_00068,NC_019154_00069,NC_005246_00069,NC_004464_00073,NC_004464_00105	-	-	Non-mobilizable	LN864820	0	1065	LN864820	4734	5011	5340	5716	6135	6622	7212	7913	8792	10037	14746
LN865144	1	7742	37.56135366	rep_cluster_1247	000555__CP019152_00006	MOBQ	LN865144_00010	-	-	-	-	Mobilizable	LN865144	0	5930	LN865144	2001	2087	2160	2246	2330	2417	2539	2677	2861	3132	4272
LN866850	1	26140	29.25401683	rep_cluster_1017,rep_cluster_1733,rep_cluster_1216	000261__GQ900456,CP000737,000510__LN866850_00038	-	-	-	-	-	-	Non-mobilizable	LN866850	0	4840	LN866850	2774	2899	3009	3134	3267	3412	3614	3835	4105	4486	5958
LN867111	1	9136	44.62565674	-	-	-	-	-	-	-	-	Non-mobilizable	LN867111	0	6082	LN867111	1874	1956	2024	2106	2181	2259	2372	2501	2677	2923	4022
LN868940	1	15090	66.06361829	-	-	-	-	-	-	-	-	Non-mobilizable	LN868940	0	8836	LN868940	5889	6186	6547	6959	7433	7980	8652	9475	10528	12080	17717
