GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_90	clust_91	clust_92	clust_93	clust_94	clust_95	clust_96	clust_97	clust_98	clust_99	clust_100
NC_017054	1	93877	53.10352909	IncFII,IncFIB	000114__CP015527,000101__NZ_CP012345_00042	MOBF	AP018568_00098	MPF_F	NC_022651_00077,NC_019002_00072,NC_019094_00090,NC_019112_00063,NC_013437_00116,NC_017054_00095,NC_017054_00096,NC_017054_00098,NC_017054_00100,NC_014615_00033,NC_003277_00107,NZ_CM001063_00039	-	-	Conjugative	CP003387	0	19	NC_017054	3099	3211	3341	3517	3718	4003	4338	4809	5488	6474	12369
NC_017055	1	15099	31.44579111	-	-	-	-	-	-	-	-	Non-mobilizable	CP003343	0	4202	NC_017055	1423	1496	1571	1660	1768	1896	2026	2204	2398	2632	4064
NC_017064	1	5289	35.92361505	rep_cluster_137	000690__NC_017064_00003	-	-	-	-	-	-	Non-mobilizable	CP002954	0	2261	NC_017064	1251	1313	1378	1458	1555	1669	1786	1946	2110	2307	3496
NC_017139	1	74613	35.99908863	rep_cluster_237	001513__CP010587_00071	-	-	-	-	-	-	Non-mobilizable	CP003018	0	4186	NC_017139	620	645	676	710	743	789	835	895	955	1024	1530
NC_017140	1	9699	32.21981648	rep_cluster_1985	001424__CP003019	MOBQ	CP003019_00008	-	-	-	-	Mobilizable	CP003019	0	4182	NC_017140	6660	6778	6914	7101	7320	7622	7974	8485	9237	10341	16929
NC_017141	1	7006	33.21438767	-	-	-	-	-	-	-	-	Non-mobilizable	CP003020	0	4177	NC_017141	6407	6525	6661	6848	7067	7369	7721	8232	8984	10088	16676
NC_017155	1	94249	50.20318518	IncFIB	000104__CP010386_00052	-	-	-	-	-	-	Non-mobilizable	CP001587	0	1198	NC_017155	3210	3326	3457	3639	3844	4132	4469	4952	5655	6683	12819
NC_017157	1	69665	44.71973014	rep_cluster_645,IncFII	002101__NC_004564_00056,CP001049	MOBF	NC_010157_00072	-	-	-	-	Mobilizable	CP001590	0	1120	NC_017157	3147	3261	3391	3571	3774	4060	4395	4872	5562	6568	12526
NC_017158	1	96046	50.23009808	IncFIB	000104__CP010386_00052	-	-	-	-	-	-	Non-mobilizable	CP001591	0	1198	NC_017158	3210	3326	3457	3639	3844	4132	4469	4952	5655	6683	12818
NC_017159	1	9608	45.28517902	rep_cluster_2350	CP041342_00001	-	-	-	-	MOBP	NC_017657	Mobilizable	CP001592	0	1188	NC_017159	1623	1700	1786	1886	2006	2158	2312	2520	2760	3048	4732
NC_017163	1	74451	33.4663067	rep_cluster_734	002211__NC_010606_00001	MOBF	NC_017163_00021	MPF_F	NC_017163_00020,NC_010606_00071,NC_010606_00072,NC_010606_00075,NC_010606_00076,NC_010606_00078,NC_010606_00079,NC_010606_00080,NZ_AEOY01000095_00077,NC_017163_00052,NC_017163_00053	-	-	Conjugative	CP001922	0	2926	NC_017163	1992	2082	2182	2302	2444	2630	2828	3109	3449	3862	6251
NC_017164	1	8041	33.50329561	-	-	-	-	-	-	-	-	Non-mobilizable	CP001923	0	2934	NC_017164	842	873	918	967	1013	1076	1135	1212	1297	1402	2157
NC_017170	1	8431	44.01613095	-	-	-	-	-	-	-	-	Non-mobilizable	CP002958	0	1188	NC_017170	1623	1700	1786	1886	2006	2158	2312	2520	2760	3048	4722
NC_017172	1	20301	47.38682824	rep_cluster_1254	000562__KT346360_00001	-	-	-	-	-	-	Non-mobilizable	CP001938	0	2915	NC_017172	2349	2451	2565	2702	2866	3082	3326	3669	4102	4663	7804
NC_017180	1	32479	43.45885033	rep_cluster_152	000873__CP002851_00012	-	-	-	-	-	-	Non-mobilizable	CP002851	0	2522	NC_017180	5421	5539	5675	5862	6081	6383	6735	7246	7998	9102	15690
NC_017181	1	31692	43.22857503	-	-	-	-	-	-	-	-	Non-mobilizable	CP002853	0	2521	NC_017181	1265	1330	1396	1476	1575	1692	1812	1975	2143	2340	3556
NC_017182	1	4023	37.63360676	-	-	-	-	-	-	-	-	Non-mobilizable	CP002855	0	4176	NC_017182	1662	1740	1827	1933	2054	2212	2371	2581	2828	3121	4837
NC_017183	1	32283	45.41399498	rep_cluster_284	001582__CP002852_00016	-	-	-	-	-	-	Non-mobilizable	CP002852	0	2529	NC_017183	3280	3396	3529	3712	3924	4220	4564	5057	5779	6834	13091
NC_017184	1	18461	41.79080223	-	-	-	-	-	-	-	-	Non-mobilizable	CP002854	0	2527	NC_017184	1662	1740	1827	1933	2054	2213	2372	2582	2829	3122	4838
NC_017185	1	2750	41.30909091	rep_cluster_1924	001364__CP002856	MOBV	NC_017185_00001	-	-	-	-	Mobilizable	CP002856	0	4175	NC_017185	169	172	180	187	199	211	219	233	251	268	398
NC_017189	1	6758	41.95028115	Col(SD853)	NC_015392	MOBV	NC_005311_00009	-	-	-	-	Mobilizable	CP002635	0	513	NC_017189	825	855	899	946	992	1054	1112	1185	1267	1367	2097
NC_017197	1	2062	34.82056256	rep_cluster_1434	000775__NC_017213	-	-	-	-	-	-	Non-mobilizable	CP004878	0	2296	NC_017197	19	19	19	19	19	19	19	19	21	25	27
NC_017202	1	127885	32.08664034	rep_cluster_899,rep_cluster_1721,rep_cluster_484	002381__CP001908,001137__CP004861,001844__CP010580	MOBQ	NC_011337_00008	-	-	-	-	Mobilizable	CP001908	0	3234	NC_017202	220	224	234	244	258	273	282	300	322	346	501
NC_017203	1	281231	33.00631865	rep_cluster_1721,rep_cluster_125	001137__CP004861,000558__CP013279	-	-	MPF_unknown	NC_017203_00099	-	-	Non-mobilizable	CP001910	0	3244	NC_017203	2235	2333	2446	2575	2732	2937	3164	3484	3887	4394	7271
NC_017204	1	51488	34.96737104	-	-	-	-	-	-	-	-	Non-mobilizable	CP001911	0	3267	NC_017204	1891	1978	2071	2184	2322	2502	2690	2952	3263	3625	5715
NC_017205	1	72074	32.04206787	rep_cluster_1721,rep_cluster_169	001137__CP004861,AY278324	MOBP	CP010581_00017	MPF_T	NC_009841_00055	-	-	Conjugative	CP001913	0	3264	NC_017205	1852	1938	2031	2142	2275	2451	2629	2872	3169	3523	5549
NC_017206	1	83590	33.15468357	rep_cluster_920,rep_cluster_1721,rep_cluster_459	002410__CP003690,001137__CP004861,001806__CP020436_00025	-	-	-	-	-	-	Non-mobilizable	CP001915	0	2564	NC_017206	2291	2390	2503	2634	2793	3003	3236	3564	3978	4498	7462
NC_017207	1	8513	30.78820627	rep_cluster_617	002066__NC_020243_00001	MOBV	NC_020241_00008	-	-	-	-	Mobilizable	CP001916	0	3273	NC_017207	498	516	541	564	589	621	653	699	741	794	1168
NC_017209	1	14860	31.46702557	rep_cluster_617,rep_cluster_485	002066__NC_020243_00001,001849__CP001178	MOBT	CP001178_00001	-	-	-	-	Mobilizable	CP001909	0	3163	NC_017209	460	476	501	523	547	577	605	648	686	733	1072
NC_017210	1	6880	31.75872093	-	-	MOBV	NC_018512_00005	-	-	-	-	Mobilizable	CP001912	0	2106	NC_017210	1726	1810	1901	2011	2140	2307	2473	2700	2972	3296	5150
NC_017211	1	8252	32.41638391	rep_cluster_617	002066__NC_020243_00001	MOBV	NC_020243_00005	-	-	-	-	Mobilizable	CP001914	0	3279	NC_017211	1699	1780	1870	1980	2108	2273	2437	2659	2923	3234	4998
NC_017212	1	9547	33.08892846	-	-	MOBV	NC_018512_00005	-	-	-	-	Mobilizable	CP001917	0	2104	NC_017212	937	974	1023	1080	1141	1209	1279	1370	1469	1596	2448
NC_017213	1	2061	34.83745754	rep_cluster_1434	000775__NC_017213	-	-	-	-	-	-	Non-mobilizable	DQ185143	0	2296	NC_017213	19	19	19	19	19	19	19	19	21	25	27
NC_017220	1	4233	64.37514765	IncW	000214__CP002795_00001	MOBQ	NC_015066_00001	-	-	-	-	Mobilizable	CP002795	0	2152	NC_017220	662	688	724	762	801	852	899	966	1033	1112	1658
NC_017224	1	30718	28.84627905	rep_cluster_1857	001288__NC_011647	-	-	-	-	-	-	Non-mobilizable	CP002935	0	3833	NC_017224	1145	1196	1254	1327	1416	1517	1622	1767	1917	2098	3193
NC_017225	1	30065	29.15682688	rep_cluster_1621	001007__CP001200_00032	-	-	-	-	-	-	Non-mobilizable	CP002936	0	3833	NC_017225	1145	1196	1254	1327	1416	1517	1623	1771	1923	2104	3199
NC_017226	1	31118	29.3110097	-	-	-	-	-	-	-	-	Non-mobilizable	CP002938	0	3833	NC_017226	1145	1196	1254	1327	1416	1517	1622	1768	1918	2099	3194
NC_017227	1	30949	29.17703318	rep_cluster_1662	001063__CP001303_00032	-	-	-	-	-	-	Non-mobilizable	CP002939	0	3833	NC_017227	1145	1196	1254	1327	1416	1516	1621	1765	1915	2096	3191
NC_017228	1	29421	29.17983753	-	-	-	-	-	-	-	-	Non-mobilizable	CP002941	0	3833	NC_017228	1145	1196	1254	1327	1415	1514	1617	1761	1910	2091	3186
NC_017229	1	26539	25.87512717	-	-	-	-	-	-	-	-	Non-mobilizable	CP002934	0	3889	NC_017229	1313	1382	1450	1532	1633	1753	1876	2040	2216	2428	3726
NC_017230	1	30000	29.19	-	-	-	-	-	-	-	-	Non-mobilizable	CP002937	0	3833	NC_017230	1145	1196	1254	1327	1416	1517	1623	1770	1921	2102	3197
NC_017231	1	25262	28.47359671	-	-	-	-	-	-	-	-	Non-mobilizable	CP002940	0	3832	NC_017231	1145	1196	1254	1327	1417	1518	1624	1772	1924	2105	3200
NC_017232	1	24675	24.01215805	-	-	-	-	-	-	-	-	Non-mobilizable	CP002942	0	2188	NC_017232	1765	1850	1943	2054	2184	2353	2526	2760	3044	3381	5290
NC_017233	1	22901	24.35701498	-	-	-	-	-	-	-	-	Non-mobilizable	CP002944	0	3860	NC_017233	1659	1736	1823	1927	2048	2205	2364	2574	2820	3112	4820
NC_017234	1	22449	23.35516059	-	-	-	-	-	-	-	-	Non-mobilizable	CP002945	0	4173	NC_017234	1874	1961	2054	2165	2302	2480	2664	2916	3221	3577	5640
NC_017235	1	27239	30.88586218	rep_cluster_280	001555__CP000403_00003	-	-	-	-	-	-	Non-mobilizable	CP002946	0	3875	NC_017235	1985	2075	2175	2295	2435	2621	2818	3098	3435	3843	6213
NC_017236	1	20715	29.64035723	-	-	-	-	-	-	-	-	Non-mobilizable	CP002947	0	4169	NC_017236	1440	1514	1589	1681	1790	1921	2054	2234	2428	2664	4107
NC_017237	1	33903	23.54068961	-	-	-	-	-	-	-	-	Non-mobilizable	CP002949	0	3882	NC_017237	2986	3096	3225	3397	3597	3874	4196	4655	5313	6269	11977
NC_017239	1	26626	24.23570946	rep_cluster_2045,rep_cluster_1945	001470__NC_011867_00027,001386__NC_017239_00027	-	-	-	-	-	-	Non-mobilizable	CP002943	0	4162	NC_017239	1481	1555	1634	1728	1839	1974	2109	2298	2501	2744	4248
NC_017240	1	30180	24.78462558	rep_cluster_1621	001011__CP002311_00032	-	-	-	-	-	-	Non-mobilizable	CP002948	0	4156	NC_017240	1849	1935	2028	2139	2272	2448	2626	2869	3165	3519	5542
NC_017241	1	57919	27.02222069	-	-	-	-	-	-	-	-	Non-mobilizable	CP002950	0	4023	NC_017241	1708	1790	1880	1990	2119	2286	2451	2675	2944	3262	5063
NC_017242	1	3260	21.01226994	-	-	-	-	-	-	-	-	Non-mobilizable	CP002875	0	4154	NC_017242	1327	1398	1466	1549	1650	1770	1893	2058	2235	2448	3751
NC_017257	1	7784	26.55447071	rep_cluster_1374	000704__CP002646_00001	-	-	-	-	-	-	Non-mobilizable	CP002646	0	4135	NC_017257	776	806	849	892	935	994	1051	1124	1200	1294	1976
NC_017258	1	3645	25.76131687	rep_cluster_2487	000089__NC_017258_00003	-	-	-	-	-	-	Non-mobilizable	CP002647	0	4150	NC_017258	604	629	660	694	725	770	816	875	934	1000	1501
NC_017260	1	4884	27.53890254	-	-	-	-	-	-	-	-	Non-mobilizable	CP002650	0	4147	NC_017260	908	943	990	1044	1103	1171	1238	1322	1415	1532	2349
NC_017261	1	7689	25.63402263	rep_cluster_1374	000707__CP002649_00001	-	-	-	-	-	-	Non-mobilizable	CP002649	0	4132	NC_017261	770	800	843	886	929	988	1045	1118	1194	1288	1969
NC_017263	1	68552	44.6303536	rep_cluster_645,IncFII	002101__NC_004564_00056,CP001049	MOBF	NC_010157_00072	-	-	-	-	Mobilizable	CP001609	0	1120	NC_017263	3147	3261	3391	3571	3774	4060	4395	4872	5562	6568	12519
NC_017264	1	9600	45.29166667	rep_cluster_2350	CP041342_00001	-	-	-	-	MOBP	NC_017657	Mobilizable	CP001611	0	1188	NC_017264	1623	1700	1786	1886	2006	2158	2312	2520	2760	3048	4726
NC_017266	1	99286	50.15309308	IncFIB	000104__CP010386_00052	-	-	-	-	-	-	Non-mobilizable	CP001610	0	1198	NC_017266	3210	3326	3457	3639	3844	4132	4469	4952	5655	6683	12824
NC_017282	1	43222	28.98755264	-	-	MOBP	NC_022355_00016	MPF_T	NC_022355_00047,NC_022355_00043,NC_006134_00038,NC_022355_00040	-	-	Conjugative	CP001961	0	2643	NC_017282	1560	1635	1718	1816	1930	2071	2215	2415	2635	2906	4512
NC_017284	1	37174	25.90520256	rep_cluster_1502	000843__CP000550	MOBP	NZ_AZNS01000034_00021	MPF_T	NC_005012_00001,NC_005012_00002,NC_017284_00007,NC_017284_00011,NC_005012_00053	-	-	Conjugative	CP001877	0	4131	NC_017284	1956	2044	2143	2261	2400	2585	2780	3050	3373	3756	5987
NC_017286	1	7530	33.02788845	rep_cluster_1612	000996__NC_017286_00001	-	-	-	-	-	-	Non-mobilizable	CP001714	0	4128	NC_017286	1762	1847	1940	2051	2181	2349	2521	2755	3038	3375	5280
NC_017288	1	7553	32.88759433	rep_cluster_1631	001029__NC_018640_00007	-	-	-	-	-	-	Non-mobilizable	CP002587	0	2099	NC_017288	505	523	548	571	596	628	660	706	749	802	1188
NC_017318	1	44194	51.43458388	rep_cluster_1340	000658__CP002155	-	-	-	-	-	-	Non-mobilizable	CP002155	0	4123	NC_017318	3967	4085	4221	4408	4627	4929	5281	5792	6544	7648	14236
NC_017339	1	20730	28.35986493	rep_cluster_2214,rep_cluster_1733	AP003139,BX571858	-	-	-	-	-	-	Non-mobilizable	CP002115	0	2968	NC_017339	1712	1796	1886	1996	2125	2292	2457	2681	2950	3269	5080
NC_017344	1	27271	27.16805398	rep_cluster_1017,rep_cluster_1215	000261__GQ900456,HF937104	-	-	-	-	MOBV	CP002151	Mobilizable	FR714929	0	2595	NC_017344	1407	1480	1555	1643	1751	1879	2008	2185	2377	2609	3993
NC_017345	1	24491	28.19811359	rep_cluster_1017,rep_cluster_1017,rep_cluster_2100,rep_cluster_1733	GQ900473,000261__GQ900456,AP003089,CP000737	-	-	-	-	MOBV,MOBV	CP018471,CP015373	Mobilizable	CP002111	0	2439	NC_017345	82	83	84	85	88	90	93	97	104	113	155
NC_017346	1	2241	30.65595716	rep_cluster_1017	FR714928	-	-	-	-	-	-	Non-mobilizable	FR714928	0	573	NC_017346	144	147	154	157	168	179	187	199	211	226	331
NC_017348	1	2993	29.10123622	rep_cluster_1017	GQ900473	-	-	-	-	MOB_unknown	LN890519	Mobilizable	FR821780	0	548	NC_017348	270	276	291	304	320	339	352	377	405	434	635
NC_017356	1	7228	33.52241284	rep_cluster_137	000691__NC_020556_00001	MOBP	NC_017356_00003	-	-	-	-	Mobilizable	CP002072	0	4121	NC_017356	6665	6783	6919	7106	7325	7627	7979	8490	9242	10346	16934
NC_017363	1	16029	33.68270011	rep_cluster_137	000694__CP002335_00001	MOBP	CP002335_00010	-	-	-	-	Mobilizable	CP002335	0	2271	NC_017363	676	702	739	778	817	869	918	987	1054	1135	1699
NC_017364	1	2557	37.42667188	rep_cluster_137	000692__CP012906	-	-	-	-	-	-	Non-mobilizable	CP002333	0	2265	NC_017364	242	247	260	272	286	303	315	336	362	391	557
NC_017373	1	25916	33.7474919	rep_cluster_146	000799__CP002337_00001	MOBP	NC_017373_00021	-	-	-	-	Mobilizable	CP002337	0	2268	NC_017373	581	605	636	666	697	740	783	840	898	964	1459
NC_017377	1	12783	35.77407494	rep_cluster_60,rep_cluster_137	002039__KM583810_00001,000696__KM583811_00001	MOBP	NC_014257_00004	-	-	-	-	Mobilizable	CP002981	0	2276	NC_017377	582	607	638	669	700	745	788	847	905	971	1466
NC_017380	1	3253	37.38087919	rep_cluster_137	000691__NC_020556_00001	-	-	-	-	-	-	Non-mobilizable	CP002984	0	2255	NC_017380	244	250	263	275	289	307	319	340	366	395	561
NC_017383	1	7326	32.88288288	-	-	MOBP	NC_019564_00009	-	-	-	-	Mobilizable	CP001583	0	3465	NC_017383	476	494	519	542	567	598	628	673	713	763	1107
NC_017385	1	242715	62.58204066	rep_cluster_33	001643__CP012910_00131	-	-	-	-	-	-	Non-mobilizable	CP002020	0	4120	NC_017385	3112	3224	3354	3531	3732	4017	4352	4825	5507	6496	12405
NC_017386	1	267986	61.32521848	IncP	000186__NC_014621_00248	MOBP	NC_017386_00037	MPF_T	NC_014621_00013,NC_014621_00018,NC_014621_00023	-	-	Conjugative	CP002019	0	4118	NC_017386	3014	3125	3254	3428	3629	3909	4234	4697	5361	6326	12139
NC_017393	1	29902	29.01143736	-	-	-	-	-	-	-	-	Non-mobilizable	CP002309	0	3820	NC_017393	1071	1118	1174	1244	1320	1408	1496	1623	1760	1926	2966
NC_017394	1	60739	29.15918932	rep_cluster_1662	001063__CP001303_00032	-	-	-	-	-	-	Non-mobilizable	CP002310	0	3820	NC_017394	1070	1117	1171	1239	1312	1393	1480	1600	1735	1900	2930
NC_017395	1	26525	26.18284637	-	-	-	-	-	-	-	-	Non-mobilizable	CP002316	0	3885	NC_017395	1312	1380	1447	1527	1628	1748	1871	2034	2207	2410	3696
NC_017396	1	30019	29.27812385	rep_cluster_1621	001006__NC_017396_00032	-	-	-	-	-	-	Non-mobilizable	CP002321	0	3824	NC_017396	1073	1122	1180	1251	1333	1425	1524	1661	1804	1977	3025
NC_017397	1	30697	29.22435417	-	-	-	-	-	-	-	-	Non-mobilizable	CP002322	0	3822	NC_017397	1071	1118	1173	1242	1317	1402	1489	1614	1750	1915	2952
NC_017398	1	29615	29.15414486	rep_cluster_1662	001063__CP001303_00032	-	-	-	-	-	-	Non-mobilizable	CP002227	0	3826	NC_017398	1070	1117	1172	1240	1314	1397	1484	1606	1742	1907	2938
NC_017399	1	8722	24.27195597	-	-	-	-	-	-	-	-	Non-mobilizable	CP002231	0	2279	NC_017399	933	969	1018	1075	1136	1204	1274	1365	1462	1589	2441
NC_017400	1	15915	27.01853597	-	-	-	-	-	-	-	-	Non-mobilizable	CP002235	0	3810	NC_017400	1070	1117	1172	1240	1313	1395	1482	1602	1737	1902	2932
NC_017401	1	26498	26.3151936	-	-	-	-	-	-	-	-	Non-mobilizable	CP002239	0	3885	NC_017401	1312	1380	1447	1527	1628	1748	1871	2034	2208	2417	3710
NC_017402	1	30658	28.99080175	-	-	-	-	-	-	-	-	Non-mobilizable	CP002242	0	3818	NC_017402	1071	1118	1174	1244	1319	1406	1494	1620	1756	1922	2961
NC_017404	1	24354	32.67225096	-	-	-	-	-	-	-	-	Non-mobilizable	CP002306	0	3870	NC_017404	1675	1753	1842	1949	2074	2237	2397	2611	2861	3158	4907
NC_017405	1	28797	24.97829635	-	-	-	-	-	-	-	-	Non-mobilizable	CP002314	0	3855	NC_017405	1950	2037	2136	2254	2392	2577	2771	3040	3361	3740	5963
NC_017407	1	30096	24.67437533	-	-	-	-	-	-	-	-	Non-mobilizable	CP002318	0	3845	NC_017407	1924	2011	2107	2223	2361	2541	2732	2998	3317	3691	5835
NC_017408	1	26981	32.44134761	-	-	-	-	-	-	-	-	Non-mobilizable	CP002324	0	3874	NC_017408	1987	2077	2177	2297	2438	2624	2821	3102	3441	3850	6222
NC_017409	1	22827	25.36908047	-	-	-	-	-	-	-	-	Non-mobilizable	CP002308	0	3851	NC_017409	1927	2014	2110	2227	2365	2546	2737	3004	3323	3698	5862
NC_017410	1	17522	23.9413309	-	-	-	-	-	-	-	-	Non-mobilizable	CP002313	0	2195	NC_017410	2230	2327	2440	2569	2726	2930	3156	3476	3878	4381	7250
NC_017411	1	22808	25.58751315	-	-	-	-	-	-	-	-	Non-mobilizable	CP002315	0	3881	NC_017411	1667	1745	1833	1939	2062	2221	2380	2591	2838	3131	4854
NC_017412	1	29993	31.61737739	rep_cluster_1529	000885__NC_017412_00032	-	-	-	-	-	-	Non-mobilizable	CP002319	0	3874	NC_017412	1988	2078	2178	2298	2440	2626	2824	3105	3445	3857	6239
NC_017413	1	27590	22.8887278	-	-	-	-	-	-	-	-	Non-mobilizable	CP002325	0	3849	NC_017413	1618	1694	1780	1880	2000	2150	2303	2511	2749	3036	4693
NC_017414	1	29194	31.55100363	-	-	-	-	-	-	-	-	Non-mobilizable	CP002230	0	3881	NC_017414	1667	1745	1833	1939	2062	2221	2380	2591	2839	3133	4865
NC_017415	1	26642	25.33593574	rep_cluster_292	001599__CP001274_00004	-	-	-	-	-	-	Non-mobilizable	CP002233	0	3866	NC_017415	2461	2566	2682	2828	2997	3226	3482	3839	4292	4886	8313
NC_017416	1	29424	24.62275693	-	-	-	-	-	-	-	-	Non-mobilizable	CP002236	0	3845	NC_017416	1924	2011	2107	2223	2361	2541	2732	2998	3317	3689	5824
NC_017417	1	20672	24.28405573	-	-	-	-	-	-	-	-	Non-mobilizable	CP002241	0	2195	NC_017417	2230	2327	2440	2569	2726	2930	3156	3476	3879	4384	7254
NC_017419	1	29521	31.7401172	rep_cluster_1529	000888__NC_017419_00034	-	-	-	-	-	-	Non-mobilizable	CP002232	0	3873	NC_017419	1988	2078	2178	2298	2440	2626	2823	3104	3443	3855	6233
NC_017420	1	23394	23.26237497	-	-	-	-	-	-	-	-	Non-mobilizable	CP002234	0	3853	NC_017420	1927	2014	2111	2228	2366	2547	2738	3005	3324	3699	5865
NC_017421	1	37903	26.00058043	-	-	-	-	-	-	-	-	Non-mobilizable	CP002237	0	4113	NC_017421	2020	2113	2217	2339	2482	2672	2875	3161	3515	3934	6406
NC_017422	1	17483	27.16353029	-	-	-	-	-	-	-	-	Non-mobilizable	CP002229	0	3812	NC_017422	1069	1116	1170	1238	1311	1392	1479	1599	1733	1898	2928
NC_017423	1	27767	28.07289228	rep_cluster_1621	001010__NC_018979_00032	-	-	-	-	-	-	Non-mobilizable	CP002238	0	3828	NC_017423	1142	1193	1251	1323	1411	1509	1612	1755	1904	2084	3177
NC_017424	1	30154	29.24321815	rep_cluster_1621	001010__NC_018979_00032	-	-	-	-	-	-	Non-mobilizable	CP002240	0	3823	NC_017424	1071	1118	1175	1245	1325	1414	1507	1640	1779	1950	2996
NC_017425	1	30804	29.00272692	-	-	-	-	-	-	-	-	Non-mobilizable	CP002307	0	3822	NC_017425	1073	1122	1179	1249	1330	1421	1518	1654	1794	1966	3012
NC_017426	1	31085	29.09441853	rep_cluster_1621	001011__CP002311_00032	-	-	-	-	-	-	Non-mobilizable	CP002311	0	3822	NC_017426	1073	1122	1179	1249	1330	1421	1517	1653	1792	1964	3010
NC_017427	1	29707	28.92247618	-	-	-	-	-	-	-	-	Non-mobilizable	CP002320	0	3822	NC_017427	1073	1122	1179	1249	1330	1421	1517	1653	1793	1965	3011
NC_017428	1	30314	29.32638385	rep_cluster_1621	001010__NC_018979_00032	-	-	-	-	-	-	Non-mobilizable	CP002323	0	3818	NC_017428	1071	1118	1174	1244	1322	1411	1502	1633	1771	1941	2985
NC_017433	1	7493	36.32723876	rep_cluster_308	001618__CP003964_00004	-	-	-	-	-	-	Non-mobilizable	CP002053	0	2504	NC_017433	763	793	836	879	922	981	1038	1111	1187	1281	1938
NC_017442	1	30866	49.91252511	rep_cluster_1099	000353__NC_004834_00001	-	-	-	-	-	-	Non-mobilizable	CP002125	0	2495	NC_017442	1842	1928	2021	2132	2265	2441	2619	2859	3154	3506	5518
NC_017443	1	6417	67.72635188	-	-	-	-	-	-	-	-	Non-mobilizable	CP002127	0	4112	NC_017443	405	419	443	463	483	509	532	566	603	642	925
NC_017444	1	2691	50.20438499	rep_cluster_2373	LT985313_00005	-	-	-	-	MOBP	NC_013372	Mobilizable	CP002129	0	1364	NC_017444	6624	6742	6878	7065	7284	7586	7938	8449	9201	10305	16893
NC_017446	1	5296	54.96601208	ColRNAI_rep_cluster_1987	CP024554_00008	MOBP	NC_017446_00003	-	-	MOBP	CP018941	Mobilizable	CP002126	0	1365	NC_017446	1170	1225	1286	1361	1452	1556	1664	1818	1972	2157	3272
NC_017447	1	3237	68.21130677	-	-	-	-	-	-	-	-	Non-mobilizable	CP002128	0	4112	NC_017447	405	419	443	463	483	509	532	567	604	643	926
NC_017466	1	2952	43.22493225	Inc11	000052__NC_004985_00004	MOBV	NC_017466_00002	-	-	-	-	Mobilizable	HQ173810	0	3460	NC_017466	109	111	113	115	122	127	131	136	146	157	230
NC_017468	1	26484	36.79202537	rep_cluster_707	002175__NC_017468_00016	MOBQ	NC_006377_00033	-	-	-	-	Mobilizable	CP002430	0	4105	NC_017468	71	72	73	74	76	78	81	84	90	98	128
NC_017471	1	4541	34.22153711	-	-	-	-	-	-	-	-	Non-mobilizable	CP002610	0	4092	NC_017471	5551	5669	5805	5992	6211	6513	6865	7376	8128	9232	15820
NC_017472	1	78145	35.47379871	rep_cluster_240	001517__CP002611	-	-	-	-	-	-	Non-mobilizable	CP002611	0	4093	NC_017472	5547	5665	5801	5988	6207	6509	6861	7372	8124	9228	15816
NC_017475	1	38392	42.63648677	rep_cluster_850	002333__NC_017475_00030	-	-	-	-	-	-	Non-mobilizable	CP002617	0	2699	NC_017475	2391	2495	2609	2748	2914	3132	3383	3728	4167	4739	8013
NC_017476	1	57362	43.70140511	rep_cluster_850	002333__NC_017475_00030	MOBP	NC_017476_00002	MPF_T	NC_017476_00010,NC_017476_00014	-	-	Conjugative	CP002619	0	2699	NC_017476	2391	2495	2609	2748	2914	3132	3383	3728	4167	4739	8012
NC_017478	1	47165	34.84151383	rep_cluster_667,rep_cluster_554	002127__CP016693_00001,001939__AJ550509_00002	MOBQ	NC_017478_00010	-	-	-	-	Mobilizable	DQ149244	0	3529	NC_017478	693	720	758	797	838	891	940	1009	1076	1159	1747
NC_017483	1	44098	32.08308767	rep_cluster_799	002278__CP002366	MOBP	NC_017483_00041	-	-	-	-	Mobilizable	CP002366	0	3668	NC_017483	1827	1913	2006	2117	2250	2425	2602	2841	3134	3485	5485
NC_017484	1	31442	32.49157178	rep_cluster_619	002068__CP002368_00001	MOB_Unknown	JQ821353	-	-	MOBP	KY362373	Mobilizable	CP002368	0	3510	NC_017484	1089	1138	1196	1268	1352	1445	1547	1687	1833	2009	3069
NC_017485	1	5543	32.23885982	rep_cluster_414	001745__CP002369_00001	-	-	-	-	-	-	Non-mobilizable	CP002369	0	2229	NC_017485	1000	1042	1094	1153	1221	1293	1369	1475	1596	1744	2654
NC_017487	1	35934	34.53832025	rep_cluster_556	AL592102	MOBP	NC_019350_00002	-	-	MOBP	CP007500	Mobilizable	CP002367	0	4086	NC_017487	1723	1807	1898	2008	2137	2304	2470	2696	2968	3289	5136
NC_017488	1	2262	33.81962865	Inc11	000034__NC_002192_00002	-	-	-	-	-	-	Non-mobilizable	CP002370	0	2240	NC_017488	890	925	972	1025	1082	1148	1214	1295	1386	1500	2306
NC_017489	1	8277	34.819379	rep_cluster_520	001744__AF409136_00009	-	-	-	-	-	-	Non-mobilizable	HM021327	0	3533	NC_017489	1741	1825	1916	2027	2156	2324	2494	2724	3002	3334	5213
