GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_0.1	clust_0.09	clust_0.08	clust_0.07	clust_0.06	clust_0.05	clust_0.04	clust_0.03	clust_0.02	clust_0.01	clust_0
NC_010912	1	5047	50.78264315	-	-	MOBF	NC_019255_00001	-	-	-	-	Mobilizable	EF015636	0	2172	NC_010912	2264	2518	2787	3127	3568	4168	4898	5623	6446	7449	11367
NC_010913	1	5089	39.53625467	rep_cluster_1628	001017__NC_013543_00012	-	-	-	-	-	-	Non-mobilizable	EU255257	0	2958	NC_010913	2264	2518	2772	3003	3249	3479	3722	4011	4363	4809	6381
NC_010914	1	2126	36.40639699	rep_cluster_689	002156__NC_010914_00001	-	-	-	-	-	-	Non-mobilizable	EU236595	0	3651	NC_010914	2264	2518	2787	3082	3361	3628	3911	4230	4612	5098	6816
NC_010915	1	6670	45.12743628	rep_cluster_729	002201__DQ925488_00013	-	-	-	-	-	-	Non-mobilizable	DQ925488	0	5110	NC_010915	87	87	87	87	87	88	93	98	99	102	122
NC_010917	1	4227	50.62692217	-	-	MOBV	NC_010917_00003	-	-	-	-	Mobilizable	DQ979387	0	5109	NC_010917	3833	4190	4563	5035	5611	6310	7136	8049	9284	11061	17401
NC_010918	1	3773	28.38589981	-	-	-	-	-	-	-	-	Non-mobilizable	DQ119295	0	5106	NC_010918	560	583	591	614	633	655	683	707	723	759	979
NC_010919	1	45909	53.54723475	IncU	000210__KF623109_00045	MOBP	NC_006143_00014	MPF_T	NC_006143_00018,NC_006143_00021,NC_006143_00022,NC_006143_00024,NC_006143_00027,NC_006143_00028	-	-	Conjugative	DQ401103	0	967	NC_010919	2264	2518	2787	3127	3568	4168	4898	5703	6615	7749	12028
NC_010920	1	3319	26.84543537	-	-	-	-	-	-	-	-	Non-mobilizable	DQ119297	0	5104	NC_010920	89	89	89	90	90	91	96	101	102	106	126
NC_010922	1	3957	42.02678797	-	-	-	-	-	-	-	-	Non-mobilizable	DQ227327	0	5102	NC_010922	90	90	90	91	91	92	97	102	103	107	127
NC_010923	1	8347	42.91362166	-	-	-	-	-	-	-	-	Non-mobilizable	DQ229163	0	5101	NC_010923	90	90	90	91	91	94	99	104	105	109	129
NC_010924	1	270082	34.15740405	rep_cluster_125	000558__CP013279	-	-	MPF_unknown	NC_017203_00099	-	-	Non-mobilizable	CP001179	0	3254	NC_010924	2264	2495	2676	2869	3076	3264	3469	3721	4037	4445	5821
NC_010927	1	23486	31.8359874	rep_cluster_17	001108__EF564599	MOBQ	NC_010927_00006	-	-	-	-	Mobilizable	EF564599	0	3756	NC_010927	532	550	557	577	594	612	636	655	669	699	906
NC_010928	1	3155	42.4088748	rep_cluster_1749	001169__DQ229165_00001	-	-	-	-	-	-	Non-mobilizable	DQ229165	0	5100	NC_010928	2525	2881	3252	3721	4296	4994	5818	6731	7964	9738	16070
NC_010929	1	244978	55.1245418	rep_cluster_553,rep_cluster_490	001927__CP016451_00026,001856__NC_002147_00021	MOBP,MOBQ	CP039893_00062,NC_011982_00108	MPF_T	NC_011984_00206,NC_011990_00129,NC_010929_00147,NC_002377_00157,NC_010929_00150,NC_002377_00161,NC_010929_00153,NC_002377_00179,NC_010929_00214	-	-	Conjugative	DQ058764	0	2117	NC_010929	2264	2514	2708	2912	3132	3335	3558	3825	4159	4586	6085
NC_010930	1	5206	56.26200538	-	-	-	-	-	-	-	-	Non-mobilizable	DQ497626	0	5099	NC_010930	3832	4189	4562	5034	5610	6309	7135	8048	9283	11060	17400
NC_010931	1	5768	46.09916782	rep_cluster_1433	000772__DQ229166_00005	-	-	-	-	-	-	Non-mobilizable	DQ229166	0	2060	NC_010931	2263	2457	2622	2807	3008	3186	3381	3627	3933	4333	5626
NC_010932	1	8108	35.5821411	rep_cluster_137	000691__NC_020556_00001	MOBP	NC_014257_00004	-	-	-	-	Mobilizable	DQ198799	0	2274	NC_010932	696	731	743	773	805	839	885	931	964	1023	1296
NC_010933	1	209385	31.72003725	rep_cluster_164	001039__CP009595	-	-	-	-	-	-	Non-mobilizable	CP009591	0	4714	NC_010933	2356	2712	3083	3552	4127	4825	5649	6562	7795	9569	15901
NC_010936	1	4973	35.57208928	Inc11	EU185047	MOBV	NC_010936_00005	-	-	MOBV	NZ_CP009579	Mobilizable	EU185047	0	567	NC_010936	2264	2518	2787	3082	3360	3627	3909	4227	4606	5090	6802
NC_010937	1	47263	27.59029262	rep_cluster_1519	000861__DQ366035	MOBM	CP025502_00008	-	-	-	-	Mobilizable	DQ366035	0	3448	NC_010937	2017	2156	2273	2401	2553	2690	2843	3051	3302	3634	4676
NC_010938	1	3350	35.91044776	rep_cluster_1593	000968__NC_010938_00001	-	-	-	-	-	-	Non-mobilizable	AB250926	0	4743	NC_010938	2524	2880	3251	3720	4295	4993	5817	6730	7963	9737	16069
NC_010940	1	3533	41.72091707	-	-	MOBP,MOBF	NC_010069_00004,NC_019255_00001	-	-	-	-	Mobilizable	CP001092	0	2174	NC_010940	2264	2518	2787	3127	3568	4168	4898	5622	6444	7447	11357
NC_010941	1	4236	48.0878187	-	-	MOBF,MOBP	NC_019255_00001,NC_019214_00002	-	-	-	-	Mobilizable	CP001093	0	2172	NC_010941	2264	2518	2787	3127	3568	4168	4898	5623	6445	7448	11358
NC_010942	1	5685	41.51275286	-	-	MOBF	NC_019255_00001	-	-	-	-	Mobilizable	CP001094	0	2175	NC_010942	2264	2518	2787	3127	3568	4168	4898	5622	6442	7444	11339
NC_010980	1	63135	35.65534173	rep_cluster_183,rep_cluster_185	001252__NC_010980_00001,001274__DQ198088_00024	-	-	-	-	-	-	Non-mobilizable	AM931300	0	3134	NC_010980	2264	2518	2787	3127	3568	4075	4592	5158	5793	6549	9382
NC_010982	1	32623	43.26395488	-	-	-	-	-	-	-	-	Non-mobilizable	EU709732	0	2523	NC_010982	2264	2502	2688	2886	3103	3301	3519	3782	4113	4538	6009
NC_010983	1	3869	34.66011889	rep_cluster_1931	001373__NC_016793	MOBV	NC_016793_00005	-	-	-	-	Mobilizable	EU727537	0	4285	NC_010983	2202	2375	2519	2682	2873	3040	3228	3466	3756	4125	5318
NC_010993	1	10107	50.59859503	rep_cluster_2335	KU302809_00001	MOBP	NC_013090_00004	-	-	MOBP	CP018941	Mobilizable	EU715253	0	1712	NC_010993	2264	2518	2787	3127	3568	4116	4686	5298	6004	6852	9997
NC_011030	1	2461	56.76554246	rep_cluster_1366	000685__NC_011030_00002	-	-	-	-	-	-	Non-mobilizable	AB444587	0	2133	NC_011030	2264	2496	2679	2875	3085	3275	3482	3739	4057	4468	5844
NC_011034	1	4153	51.48085721	rep_cluster_1433	000773__NC_022243_00001	-	-	-	-	-	-	Non-mobilizable	CP001051	0	2058	NC_011034	2263	2457	2623	2808	3009	3187	3382	3628	3934	4334	5639
NC_011061	1	66772	50.48074043	rep_cluster_1616	001000__CP001109_00001	MOBP	NC_011061_00005	MPF_T	NC_011061_00006,NC_011061_00011,NC_011061_00016	-	-	Conjugative	CP001109	0	5097	NC_011061	3321	3678	4051	4523	5099	5798	6624	7537	8772	10549	16889
NC_011073	1	5594	39.61387201	rep_cluster_870	002350__DQ859906	MOBV	NC_011073_00002	-	-	-	-	Mobilizable	DQ859906	0	498	NC_011073	347	355	359	372	384	399	416	430	440	457	579
NC_011076	1	146811	49.41182881	rep_cluster_2244,IncFIB	CP033091_00053,000095__NZ_CP014273_00094	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_014615_00033,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	CP016042	Conjugative	CP001122	0	760	NC_011076	2264	2518	2787	3127	3568	4168	4898	5723	6777	8117	13143
NC_011077	1	101461	50.05371522	IncI-gamma/K1	MG764547	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	JN253636	Conjugative	CP001121	0	7	NC_011077	2264	2518	2787	3127	3568	4168	4898	5723	6800	8203	13381
NC_011078	1	46121	42.78961861	IncX1	000218__CP001123	MOBP	NC_019097	-	-	MOBP	KM107848	Mobilizable	CP001123	0	729	NC_011078	2246	2436	2600	2782	2979	3153	3343	3586	3892	4288	5549
NC_011079	1	3605	43.02357836	rep_cluster_2358	CP000974_00005	-	-	-	-	MOBP	CP007658	Mobilizable	CP001112	0	1475	NC_011079	2264	2518	2787	3127	3521	3865	4217	4605	5067	5641	7663
NC_011081	1	91374	50.31847134	IncI-gamma/K1	CP001118	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	CP001118	0	7	NC_011081	2264	2518	2787	3127	3568	4168	4898	5723	6800	8203	13394
NC_011082	1	3373	55.11414171	-	-	MOBP	NC_014003_00004	-	-	-	-	Mobilizable	CP001119	0	1613	NC_011082	2264	2518	2787	3127	3568	4001	4441	4922	5456	6066	8268
NC_011092	1	110227	53.98405109	IncFIB	000107__CP014778_00094	MOBC	NC_014725_00039	MPF_T	NC_011092_00100,NC_011092_00102,NC_011092_00103	-	-	Conjugative	CP001125	0	885	NC_011092	2264	2518	2787	3127	3568	4168	4898	5723	6722	7950	12634
NC_011093	1	4585	47.48091603	Col156	CP001126_00001	MOBQ	NC_011093_00004	-	-	-	-	Mobilizable	CP001126	0	1883	NC_011093	2264	2518	2787	3127	3568	4029	4478	4964	5509	6152	8459
NC_011101	1	34522	39.03597706	rep_cluster_731,rep_cluster_1567	002182__CP018327,000940__CP021472	MOBQ	NC_015603_00001	-	-	-	-	Mobilizable	AB450918	0	3006	NC_011101	2264	2518	2787	3127	3533	3923	4318	4761	5268	5861	7938
NC_011102	1	3432	28.03030303	-	-	-	-	-	-	-	-	Non-mobilizable	EU429323	0	5096	NC_011102	3831	4188	4561	5033	5609	6308	7134	8047	9282	11059	17399
NC_011131	1	12084	37.90963257	rep_cluster_396	001719__AF129811_00012	MOBP	NC_011131_00010	-	-	-	-	Mobilizable	AF129811	0	5095	NC_011131	3830	4187	4560	5032	5608	6307	7133	8046	9281	11058	17398
NC_011136	1	2066	37.75411423	rep_cluster_689	002157__NC_011136_00001	-	-	-	-	-	-	Non-mobilizable	EU881985	0	3652	NC_011136	2264	2518	2787	3082	3361	3628	3910	4229	4610	5096	6812
NC_011139	1	2197	61.90259445	-	-	-	-	-	-	-	-	Non-mobilizable	DQ452864	0	2873	NC_011139	639	673	681	709	731	757	792	828	852	904	1163
NC_011140	1	34616	35.94291657	Inc18,rep_cluster_185	AF007787,001274__DQ198088_00024	-	-	-	-	-	-	Non-mobilizable	NC_011140	0	3133	NC_011140	2264	2518	2787	3127	3568	4075	4592	5158	5792	6547	9380
NC_011143	1	382976	68.54424298	rep_cluster_534	001907__CP000748_00003	MOBP	CP000748_00355	MPF_T	NC_011143_00011,NC_011143_00013,NC_011143_00015,NC_011143_00016,NC_011143_00022	-	-	Conjugative	CP000748	0	5087	NC_011143	3320	3677	4050	4522	5098	5797	6623	7536	8771	10548	16888
NC_011148	1	37978	40.74464163	rep_cluster_827	002306__NC_011148_00034	MOBP	KU963390_00048	MPF_T	NC_011148_00022,NC_011148_00025,NC_011148_00026,NC_011148_00028,NC_017903_00051	-	-	Conjugative	CP001137	0	2014	NC_011148	1159	1238	1297	1378	1476	1555	1641	1777	1946	2152	2881
NC_011150	1	79251	64.7032845	rep_cluster_1307	000624__AM947676	MOBF	NC_014247_00013	MPF_T	NC_002576_00039	-	-	Conjugative	NC_011150	0	4695	NC_011150	913	956	976	1021	1062	1102	1151	1206	1244	1309	1620
NC_011185	1	179459	34.79903488	rep_cluster_1348	000666__NC_011185_00037	-	-	MPF_I	NC_011185_00119,NC_011185_00130,NC_011185_00138	-	-	Non-mobilizable	CP001134	0	5086	NC_011185	1933	2066	2173	2294	2438	2563	2708	2903	3143	3464	4457
NC_011204	1	74551	48.63382114	IncFII,IncFII,IncX1	000114__CP015527,CP006609_00003,000217__NC_019106_00041	MOBF,MOBP	CP030220_00041,NC_019096_00001	MPF_T	NC_017624_00009,NC_010860_00022,NC_019067_00043,NC_013503_00034,NC_023277_00163	-	-	Conjugative	CP001143	0	34	NC_011204	2264	2518	2787	3127	3568	4168	4898	5723	6804	8274	13672
NC_011207	1	7621	59.72969427	IncQ2	000201__KJ631731_00005	MOBP	NC_019262_00003	-	-	-	-	Mobilizable	EU925817	0	1241	NC_011207	2264	2518	2787	3127	3568	4168	4842	5518	6288	7216	10924
NC_011214	1	5880	46.93877551	rep_cluster_2350	CP035723_00002	MOBP	NC_019076_00002	-	-	MOBP	CP018980	Mobilizable	CP001148	0	1558	NC_011214	2264	2518	2787	3127	3568	4168	4826	5498	6261	7185	10881
NC_011215	1	3176	46.09571788	rep_cluster_2370	CP039563_00003	MOBF	CP019897	-	-	-	-	Mobilizable	CP001149	0	288	NC_011215	2264	2518	2787	3127	3568	4168	4881	5574	6370	7346	11194
NC_011223	1	8754	41.90084533	rep_cluster_1628,rep_cluster_1825	001017__NC_013543_00012,001244__NC_011223_00012	-	-	-	-	-	-	Non-mobilizable	CP001155	0	2961	NC_011223	2264	2518	2772	3001	3246	3476	3718	4006	4358	4804	6375
NC_011225	1	31548	42.52567516	rep_cluster_707,rep_cluster_197	002176__NZ_AVAB01000114_00021,001411__NZ_AVAB01000114_00033	MOBP,MOBQ	NC_015979_00031,NC_015603_00001	-	-	-	-	Mobilizable	CP001156	0	2696	NC_011225	2264	2518	2787	3069	3343	3599	3875	4190	4565	5046	6743
NC_011226	1	15049	28.08824507	-	-	-	-	-	-	-	-	Non-mobilizable	CP000978	0	5059	NC_011226	1099	1178	1236	1317	1413	1492	1577	1713	1881	2086	2813
NC_011227	1	4073	44.11981341	rep_cluster_2350	CP035723_00002	-	-	-	-	MOB_unknown,MOBP	NC_019986,NC_008697	Mobilizable	FJ004637	0	265	NC_011227	2264	2518	2787	3127	3568	4017	4459	4941	5476	6091	8317
NC_011228	1	6758	51.39094407	rep_cluster_2150	CP040267_00002	MOBQ	NZ_AWFJ01000122_00007	-	-	MOBQ,MOBQ	NC_019088,DQ318958	Mobilizable	FJ004638	0	1915	NC_011228	2264	2518	2787	3085	3364	3631	3915	4234	4616	5106	6831
NC_011245	1	28343	28.86779805	-	-	-	-	-	-	-	-	Non-mobilizable	CP000984	0	5056	NC_011245	1094	1170	1226	1307	1403	1482	1567	1702	1869	2074	2801
NC_011246	1	123937	26.10439175	-	-	-	-	-	-	-	-	Non-mobilizable	CP000994	0	2949	NC_011246	1091	1165	1219	1299	1395	1474	1558	1692	1858	2063	2790
NC_011247	1	163884	26.57001294	-	-	-	-	-	-	-	-	Non-mobilizable	CP000979	0	2949	NC_011247	1091	1165	1219	1299	1395	1474	1558	1692	1858	2062	2789
NC_011248	1	35286	31.56776058	-	-	-	-	-	-	-	-	Non-mobilizable	CP000985	0	5068	NC_011248	1092	1166	1221	1301	1397	1476	1560	1695	1861	2066	2793
NC_011250	1	40353	29.88625381	-	-	-	-	-	-	-	-	Non-mobilizable	CP000987	0	5067	NC_011250	1092	1166	1220	1300	1396	1475	1559	1694	1860	2065	2792
NC_011252	1	22945	25.73545435	-	-	-	-	-	-	-	-	Non-mobilizable	CP000995	0	5083	NC_011252	1045	1095	1123	1175	1226	1271	1326	1388	1434	1506	1873
NC_011253	1	33213	29.53963809	-	-	-	-	-	-	-	-	Non-mobilizable	CP000996	0	5065	NC_011253	1092	1167	1223	1304	1400	1479	1563	1698	1865	2070	2797
NC_011254	1	42153	30.24932982	-	-	-	-	-	-	-	-	Non-mobilizable	CP000989	0	5069	NC_011254	1094	1172	1230	1311	1407	1486	1571	1707	1875	2080	2807
NC_011255	1	35315	27.27452924	-	-	-	-	-	-	-	-	Non-mobilizable	CP000997	0	5057	NC_011255	1094	1171	1227	1308	1404	1483	1568	1704	1872	2077	2804
NC_011256	1	66407	30.22874095	-	-	-	-	-	-	-	-	Non-mobilizable	CP000990	0	5066	NC_011256	1093	1169	1225	1306	1402	1481	1566	1701	1868	2073	2800
NC_011258	1	36869	29.40139413	-	-	-	-	-	-	-	-	Non-mobilizable	CP000998	0	5077	NC_011258	1092	1167	1223	1303	1399	1478	1562	1697	1864	2069	2796
NC_011260	1	52772	28.9661184	-	-	-	-	-	-	-	-	Non-mobilizable	CP000999	0	5077	NC_011260	1092	1167	1223	1303	1399	1478	1562	1697	1863	2068	2795
NC_011261	1	26917	28.92224245	-	-	-	-	-	-	-	-	Non-mobilizable	CP000982	0	5056	NC_011261	1094	1170	1226	1307	1403	1482	1567	1702	1870	2075	2802
NC_011262	1	31021	27.81664034	-	-	-	-	-	-	-	-	Non-mobilizable	CP000991	0	5058	NC_011262	1094	1171	1228	1309	1405	1484	1569	1705	1873	2078	2805
NC_011264	1	31663	30.20560275	-	-	-	-	-	-	-	-	Non-mobilizable	CP000992	0	5065	NC_011264	1092	1167	1223	1304	1400	1479	1564	1699	1866	2071	2798
NC_011265	1	27476	28.52671422	-	-	-	-	-	-	-	-	Non-mobilizable	CP000983	0	5056	NC_011265	1094	1170	1226	1307	1403	1482	1567	1703	1871	2076	2803
NC_011281	1	91096	51.09225433	IncFIA,IncFII,rep_cluster_2183	CP032169_00114,CP000966,CP033468_00001	-	-	MPF_F	NC_011281_00082,NC_021654_00016	-	-	Non-mobilizable	CP000966	0	2317	NC_011281	2264	2518	2787	3194	3769	4467	5291	6204	7437	9211	15543
NC_011282	1	187922	47.15147774	IncFIB	000107__CP014778_00094	-	-	-	-	-	-	Non-mobilizable	CP000965	0	4072	NC_011282	2264	2518	2787	3190	3765	4463	5287	6200	7433	9207	15539
NC_011332	1	4898	61.88240098	rep_cluster_1152,rep_cluster_1320	000433__CP002796_00002,000639__NC_015053_00005	MOBQ	NC_011332_00003	-	-	-	-	Mobilizable	DQ305402	0	2148	NC_011332	639	673	681	708	730	754	789	824	847	897	1152
NC_011334	1	10031	34.87189712	rep_cluster_137	000694__CP002335_00001	MOBP	NC_011334_00006	-	-	-	-	Mobilizable	CP001174	0	3466	NC_011334	696	731	743	772	799	829	869	914	945	1002	1273
NC_011336	1	4579	31.14217078	rep_cluster_809	002293__NC_011336_00001	-	-	-	-	-	-	Non-mobilizable	EU741249	0	5053	NC_011336	3829	4186	4559	5031	5607	6306	7132	8045	9280	11057	17397
NC_011350	1	94644	47.88681797	IncFIB,IncFIA,IncFIC,IncFIA	000095__NZ_CP014273_00094,000094__NZ_CP015070_00117,AY458016,000136__AP014877_00014	-	-	-	-	-	-	Non-mobilizable	CP001163	0	3790	NC_011350	2264	2518	2787	3127	3568	4168	4875	5565	6358	7331	11139
NC_011351	1	37452	39.71483499	rep_cluster_991	002471__CP001165_00001	MOBP	NC_011351_00034	MPF_T	NC_011351_00005,NC_011351_00011,NC_011351_00013,NC_011351_00014,NC_011351_00017	-	-	Conjugative	CP001165	0	1151	NC_011351	2264	2518	2787	3127	3568	4168	4815	5482	6240	7136	10540
NC_011352	1	36487	40.14854606	rep_cluster_707	002176__NZ_AVAB01000114_00021	MOBQ	NC_011352_00007	MPF_T	NC_011352_00013,NC_011839_00038	-	-	Conjugative	CP000935	0	4350	NC_011352	2264	2518	2787	3127	3438	3721	4026	4365	4768	5302	7198
NC_011355	1	190588	62.88171343	rep_cluster_441	001782__EU271968	-	-	-	-	-	-	Non-mobilizable	EU271968	0	3799	NC_011355	493	507	513	531	548	565	587	605	619	642	830
NC_011364	1	65029	31.58590783	rep_cluster_150	AB206333	MOBP	NC_007594_00036	MPF_T	NC_007594_00029	MOBP	CP021881	Conjugative	AB206333	0	4225	NC_011364	2264	2518	2787	3127	3568	4075	4592	5158	5797	6554	9387
NC_011367	1	27455	58.52850118	-	-	MOBQ	NC_011367_00023	-	-	-	-	Mobilizable	CP001190	0	5051	NC_011367	2743	3100	3473	3945	4521	5220	6046	6959	8194	9971	16311
NC_011370	1	308747	57.9011294	rep_cluster_509	001882__CP001195_00091	MOBP	CP032688_00052	MPF_T	NC_011370_00134,NC_011370_00135,NC_011370_00139,NC_011370_00140,NC_011370_00141,NC_011370_00144	-	-	Conjugative	CP001195	0	5049	NC_011370	1542	1641	1719	1816	1932	2029	2140	2288	2470	2695	3492
NC_011371	1	257956	61.38682566	-	-	-	-	-	-	-	-	Non-mobilizable	CP001194	0	2850	NC_011371	1702	1811	1899	2005	2129	2237	2361	2527	2730	2991	3893
NC_011377	1	2631	36.33599392	-	-	-	-	-	-	-	-	Non-mobilizable	NC_011377	0	5048	NC_011377	850	893	911	956	993	1031	1080	1131	1167	1229	1525
NC_011378	1	10226	60.67866223	IncQ1	000192__AM183225_00009	MOBQ	CP022499	-	-	MOBQ	CP011651	Mobilizable	NC_011378	0	184	NC_011378	2264	2518	2787	3127	3568	4168	4898	5681	6575	7688	11884
NC_011382	1	23753	57.00753589	ColRNAI_rep_cluster_1857	GU949535_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	FJ223606	0	2397	NC_011382	2264	2518	2787	3127	3568	4168	4898	5723	6697	7902	12506
NC_011383	1	70655	54.29339749	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_022375_00024,NC_008612_00190,NC_007682_00044,NC_014368_00014,NC_011617_00041,NC_009131_00030	MOBF	NZ_CP012928	Conjugative	FJ223607	0	916	NC_011383	2264	2518	2787	3127	3568	4168	4898	5723	6826	8372	14150
NC_011385	1	75617	52.80294114	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_022375_00024,NC_008612_00190,NC_007682_00044,NC_014368_00014,NC_009131_00030	MOBF	NZ_CP016498	Conjugative	FJ223605	0	144	NC_011385	2264	2518	2787	3127	3568	4168	4898	5723	6826	8371	14124
NC_011403	1	5501	37.92037811	-	-	-	-	-	-	-	-	Non-mobilizable	AY465897	0	5043	NC_011403	2964	3321	3694	4166	4742	5441	6267	7180	8415	10192	16532
NC_011404	1	5002	51.79928029	rep_cluster_2335	EF088686_00008	MOBP	NC_011404_00002	-	-	MOBP	CP008720	Mobilizable	AB117929	0	1344	NC_011404	2264	2518	2787	3127	3568	4168	4800	5461	6218	7110	10504
NC_011405	1	2348	33.39011925	Col(IRGK)	AY543071	-	-	-	-	-	-	Non-mobilizable	AY543071	0	508	NC_011405	138	139	140	142	143	149	157	164	166	172	216
NC_011406	1	2520	32.6984127	Col(IMGS31)	NC_011406	MOBV	NC_011406_00002	-	-	-	-	Mobilizable	AY543072	0	2085	NC_011406	136	137	138	140	141	147	154	160	162	168	212
NC_011407	1	6929	48.00115457	rep_cluster_2350	CP041342_00001	MOBP,MOBP	NC_016903_00002,NC_017321_00002	-	-	MOBP	KR905387	Mobilizable	AP009244	0	1622	NC_011407	2264	2518	2787	3127	3568	4150	4744	5386	6116	6989	10282
NC_011408	1	5366	46.21692136	rep_cluster_2335	KU302809_00001	MOBP,MOBP	NC_016903_00002,NC_017321_00002	-	-	MOBP	CP008720	Mobilizable	AP009245	0	1537	NC_011408	2264	2518	2787	3127	3568	4143	4727	5361	6084	6949	10210
NC_011409	1	59393	39.10393481	rep_cluster_304	001612__AJ627386	MOBH	NC_011409_00070	MPF_G	NC_011409_00056	-	-	Conjugative	NC_011409	0	5042	NC_011409	2264	2597	2968	3437	4012	4710	5534	6447	7680	9454	15786
NC_011411	1	4082	49.43655071	rep_cluster_1778	001198__NC_010486_00001	MOBQ	NC_011411_00002	-	-	MOBQ,MOBQ	NC_010672,NC_016036	Mobilizable	AP009246	0	1924	NC_011411	2264	2518	2787	3127	3568	4122	4693	5307	6018	6869	10049
NC_011412	1	64753	25.89223665	rep_cluster_1519	000861__DQ366035	MOBM	CP025502_00008	-	-	-	-	Mobilizable	AB444205	0	3447	NC_011412	2017	2156	2273	2401	2553	2690	2843	3055	3307	3642	4685
NC_011413	1	91158	50.23695123	rep_cluster_2313,IncFIC,IncI-gamma/K1	CP025980_00001,AP009242,CP002968	MOBF	NC_011413_00081	MPF_F	NC_011413_00057,NC_011413_00058,NC_011413_00059,NC_011413_00060,NC_011413_00063,NC_011413_00064,NC_011413_00068,NC_011413_00069,NC_011413_00074,NC_011413_00075,NC_011413_00080	-	-	Conjugative	AP009242	0	54	NC_011413	2264	2518	2787	3127	3568	4108	4665	5268	5963	6785	9836
NC_011414	1	14787	35.67322648	rep_cluster_1094	000347__AY513488_00002	MOBP	NC_011414_00011	-	-	-	-	Mobilizable	AY513488	0	5039	NC_011414	3828	4185	4558	5030	5606	6305	7131	8044	9279	11056	17396
NC_011416	1	60555	48.58888614	IncFIB	000095__NZ_CP014273_00094	-	-	-	-	-	-	Non-mobilizable	AP009243	0	2353	NC_011416	2264	2518	2787	3127	3568	4108	4668	5271	5966	6788	9839
NC_011418	1	4669	51.16727351	rep_cluster_2335	KU302809_00001	MOBP,MOBP	NC_001848_00006,NC_013090_00004	-	-	MOBP	CP008720	Mobilizable	AY589571	0	1709	NC_011418	2264	2518	2787	3127	3568	4168	4800	5454	6203	7090	10464
NC_011419	1	100021	50.46040332	IncI-gamma/K1	CP002968	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_011419_00085,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	AP009241	0	8	NC_011419	2264	2518	2787	3127	3568	4168	4898	5723	6800	8257	13595
NC_011422	1	27037	36.60169397	-	-	-	-	-	-	-	-	Non-mobilizable	NC_011422	0	5036	NC_011422	1792	1910	2001	2110	2237	2351	2487	2661	2879	3159	4094
NC_011497	1	2111	38.32306964	rep_cluster_689	002155__NC_001370_00001	-	-	-	-	-	-	Non-mobilizable	FJ375766	0	3650	NC_011497	2264	2518	2787	3082	3361	3628	3910	4228	4608	5093	6806
NC_011499	1	10225	35.05134474	rep_cluster_137	000691__NC_020556_00001	MOBP	NC_011499_00003	-	-	-	-	Mobilizable	CP001218	0	3467	NC_011499	696	731	743	772	799	832	878	924	957	1016	1289
NC_011511	1	3679	43.68034792	-	-	-	-	MPF_F	NC_016974_00085	-	-	Non-mobilizable	NC_011511	0	5034	NC_011511	2264	2518	2787	3127	3568	4122	4698	5316	6032	6889	10115
NC_011513	1	3805	45.41392904	-	-	-	-	-	-	-	-	Non-mobilizable	NC_011513	0	1392	NC_011513	2264	2518	2787	3127	3568	4122	4696	5312	6028	6882	10091
NC_011514	1	10669	49.82660043	IncI-gamma/K1	KT186369	-	-	-	-	-	-	Non-mobilizable	NC_011514	0	1847	NC_011514	2264	2518	2787	3127	3568	4122	4695	5310	6026	6880	10088
NC_011521	1	6062	48.89475421	rep_cluster_1433	000774__FJ172221_00005	MOBP	NC_022243_00008	-	-	-	-	Mobilizable	FJ172221	0	2058	NC_011521	2263	2457	2623	2808	3009	3187	3382	3628	3934	4335	5644
NC_011522	1	7904	30.11133603	rep_cluster_1256	000567__NC_011522_00012	MOBP	NC_011522_00002	-	-	MOBP	NC_025179	Mobilizable	AF241888	0	3682	NC_011522	2264	2518	2787	3127	3568	4057	4517	5013	5578	6253	8703
NC_011561	1	37111	35.01657191	rep_cluster_154	000905__NC_011561_00001	-	-	-	-	-	-	Non-mobilizable	AP010658	0	5032	NC_011561	91	91	91	93	93	96	101	106	107	111	131
